field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
overallhealth_generalsocial,overall_health,,radio,"In general, please rate how well you carry out your usual social roles. (This includes activities at home, at work and in your community, and responsibilities as a parent, child, spouse, employee, friend, etc.)","GeneralSocial_Excellent, Excellent | GeneralSocial_VeryGood, Very Good | GeneralSocial_Good, Good | GeneralSocial_Fair, Fair | GeneralSocial_Poor, Poor","Start Date: 5/30/2017",,,,,,,LV,,,,
overallhealth_emotionalproblem7days,overall_health,,radio,"In the past 7 days, how often have you been bothered by emotional problems such as feeling anxious, depressed, or irritable?","EmotionalProblem7Days_Never, Never | EmotionalProblem7Days_Rarely, Rarely | EmotionalProblem7Days_Sometimes, Sometimes | EmotionalProblem7Days_Often, Often | EmotionalProblem7Days_Always, Always","Start Date: 5/30/2017",,,,,,,LV,,,,
overallhealth_menstrualstopped,overall_health,"The next few questions are about women's health issues.  Women's health is very important when considering your overall health. Answering these questions will help us get a more complete picture of your total health. ",radio,"Have your menstrual periods stopped permanently? ","MenstrualStopped_PeriodsHaventStopped, No | MenstrualStopped_YesNone, Yes, I have no menstrual periods | MenstrualStopped_YesButHormone, Yes, but I have periods induced by hormones | MenstrualStopped_NotSureMenstrualStopped, Not sure | PMI_PreferNotToAnswer, Prefer not to answer","Start Date: 5/30/2017",,,,,,,LV,,,,
pregnancy_1pregnancystatus,overall_health,,radio,"Are you currently pregnant?","1PregnancyStatus_No, No | 1PregnancyStatus_Yes, Yes | 1PregnancyStatus_DontKnow, Not sure | PMI_PreferNotToAnswer, Prefer not to answer","Start Date: 5/30/2017",,,,,"[overallhealth_menstrualstopped] = 'MenstrualStopped_NotSureMenstrualStopped' or [overallhealth_menstrualstopped] = 'MenstrualStopped_PeriodsHaventStopped'",,LV,,,,
yesnone_menstrualstoppedreason,overall_health,,radio,"Why did your periods stop? ","MenstrualStoppedReason_NaturalMenopause, Natural menopause (change of life) | MenstrualStoppedReason_Surgery, Surgery (a hysterectomy to remove your uterus and/or an oophorectomy to remove your ovaries) | MenstrualStoppedReason_EndometrialAblation, Endometrial ablation (removal of the lining of the uterus) | MenstrualStoppedReason_MedicationTherapy, Medication, chemotherapy, or radiation | PMI_Other, Other | PMI_NotSure, Not sure | PMI_PreferNotToAnswer, Prefer not to answer","Start Date: 5/30/2017",,,,,"[overallhealth_menstrualstopped] = 'MenstrualStopped_YesNone' or [overallhealth_menstrualstopped] = 'MenstrualStopped_YesButHormone'",,LV,,,,
overallhealth_hysterectomyhistory,overall_health,,radio,"Have you ever had a hysterectomy (that is, surgery to remove your uterus or womb)?","HysterectomyHistory_No, No | HysterectomyHistory_Yes, Yes | HysterectomyHistory_NotSure, Not sure | PMI_PreferNotToAnswer, Prefer not to answer","Start Date: 5/30/2017",,,,,"[overallhealth_menstrualstopped] = 'MenstrualStopped_YesNone' or [overallhealth_menstrualstopped] = 'MenstrualStopped_YesButHormone' or [overallhealth_menstrualstopped] = 'MenstrualStopped_NotSureMenstrualStopped' or [overallhealth_menstrualstopped] = 'PMI_PreferNotToAnswer'",,LV,,,,
overallhealth_hysterectomyhistoryage,overall_health,,text,"Age of surgery:",,"Start Date: 5/30/2017",integer,1,99,,"[overallhealth_hysterectomyhistory] = 'HysterectomyHistory_Yes'",,LV,,,,
overallhealth_ovaryremovalhistory,overall_health,,radio,"Have you ever had an ovary removed?","OvaryRemovalHistory_No, No | OvaryRemovalHistory_YesSectioned, Yes, but only one ovary or part of one ovary | OvaryRemovalHistory_YesBoth, Yes, both ovaries | OvaryRemovalHistory_YesUnsure, Yes, but don't know whether one or both ovaries | OvaryRemovalHistory_NotSure, Not sure | PMI_PreferNotToAnswer, Prefer not to answer","Start Date: 5/30/2017",,,,,"[overallhealth_hysterectomyhistory] = 'HysterectomyHistory_No' or [overallhealth_hysterectomyhistory] = 'HysterectomyHistory_NotSure' or [overallhealth_hysterectomyhistory] = 'PMI_PreferNotToAnswer'",,LV,,,,
overallhealthovaryremovalhistoryage,overall_health,,text,"Age of surgery:",,"Start Date: 5/30/2017",integer,1,99,,"[overallhealth_ovaryremovalhistory] = 'OvaryRemovalHistory_YesBoth' or [overallhealth_ovaryremovalhistory] = 'OvaryRemovalHistory_YesSectioned' or [overallhealth_ovaryremovalhistory] = 'OvaryRemovalHistory_YesUnsure'",,LV,,,,
overallhealth_organtransplant,overall_health,"A blood sample may be drawn as part of this study.  Some conditions or prior procedures, such as a bone marrow transplant, may cause problems in using your blood sample for research.  In addition, some information about you, such as your travel history, may not generally be in your medical record but may still be helpful to researchers. Traveling outside the country may increase your risk of coming into contact with certain infections not commonly present in this country.  The following questions are asked to address two of these situations.",radio,"Have you had a transplant of any type?","OrganTransplant_Yes, Yes | OrganTransplant_No, No | PMI_DontKnow, Don't know","Start Date: 5/30/2017",,,,,,,LV,,,,
organtransplant_organtransplantdescription,overall_health,,checkbox,"Please check all that apply.","OrganTransplantDescription_Heart, Heart | OrganTransplantDescription_Kidney, Kidney | OrganTransplantDescription_Liver, Liver | OrganTransplantDescription_Lung, Lung | OrganTransplantDescription_Pancreas, Pancreas | OrganTransplantDescription_Intestine, Intestine | OrganTransplantDescription_OtherOrgan, Other organ | OrganTransplantDescription_Cornea, Cornea | OrganTransplantDescription_Bone, Bone | OrganTransplantDescription_Valve, Valve | OrganTransplantDescription_Skin, Skin | OrganTransplantDescription_BloodVessels, Blood Vessels | OrganTransplantDescription_OtherTissue, Other Tissue","Start Date: 5/30/2017",,,,,"[overallhealth_organtransplant] = 'OrganTransplant_Yes'",,LV,,,,"REGISTERED_ANSWER_SUPPRESSED=OrganTransplantDescription_OtherOrgan,
CONTROLLED_ANSWER_SUPPRESSED=OrganTransplantDescription_OtherOrgan,
REGISTERED_ANSWER_SUPPRESSED=OrganTransplantDescription_OtherTissue,
CONTROLLED_ANSWER_SUPPRESSED=OrganTransplantDescription_OtherTissue"
otherorgan_freetextbox,overall_health,,text,"Please specify organ.",,"Start Date: 5/30/2017",,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherOrgan)] = '1'",,LV,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
othertissue_freetextbox,overall_health,,text,"Please specify tissue.",,"Start Date: 5/30/2017",,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherTissue)] = '1'",,LV,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
organtransplant_hearttransplantdate,overall_health,,text,"Date of heart transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Heart)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_kidneytransplantdate,overall_health,,text,"Date of kidney transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Kidney)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_livertransplantdate,overall_health,,text,"Date of liver transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Liver)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_lungtransplantdate,overall_health,,text,"Date of lung transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Lung)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_pancreastransplantdate,overall_health,,text,"Date of pancreas transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Pancreas)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_intestinetransplantdate,overall_health,,text,"Date of intestine transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Intestine)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_otherorgantransplantdate,overall_health,,text,"Date of other organ transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherOrgan)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_corneatransplantdate,overall_health,,text,"Date of cornea transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Cornea)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_bonetransplantdate,overall_health,,text,"Date of bone transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Bone)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_valvetransplantdate,overall_health,,text,"Date of valve transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Valve)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_skintransplantdate,overall_health,,text,"Date of skin transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Skin)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_bloodvesseltransplantdate,overall_health,,text,"Date of blood vessel transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_BloodVessels)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
organtransplant_othertissuetransplantdate,overall_health,,text,"Date of other tissue transplant:",,"Start Date: 4/22/2019",date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherTissue)] = '1'",,LV,,,,REGISTERED_DATE_SHIFTED
overallhealth_outsidetravel6month,overall_health,,radio,"Have you traveled outside of the country within the past 6 months?","OutsideTravel6Month_Yes, Yes | OutsideTravel6Month_No, No | OutsideTravel6Month_DontKnow, Don't Know","Start Date: 5/30/2017",,,,,,,LV,,,,
outsidetravel6month_outsidetravel6monthwheretraveled,overall_health,,text,"Where?  ",,"Start Date: 5/30/2017",,,,,"[overallhealth_outsidetravel6month] = 'OutsideTravel6Month_Yes'",,LV,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED, outsidetravel6month_outsidetravel6monthwheretraveled=OutsideTravel6Month_OutsideTravel6MonthWhere"
outsidetravel6month_outsidetravel6monthhowlong,overall_health,,text,"How long were you there? Enter number of days.",,"Start Date: 5/30/2017",integer,1,255,,"[overallhealth_outsidetravel6month] = 'OutsideTravel6Month_Yes'",,LV,,,,
overallhealth_outro,overall_health,,descriptive,"Your answers will help researchers to better understand health, and advance how to prevent and treat disease.",,,,,,,,,LV,,,,
