field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
cancercondition_esophagealcancer_yes,family_health_history,,checkbox,"Who in your family has had esophageal cancer? Select all that apply. ","MotherCancerCondition_EsophagealCancer, Mother | FatherCancerCondition_EsophagealCancer, Father | SiblingCancerCondition_EsophagealCancer, Sibling | DaughterCancerCondition_EsophagealCancer, Daughter | SonCancerCondition_EsophagealCancer, Son | GrandparentCancerCondition_EsophagealCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_EsophagealCancer)] = '1'",,,,,,
cancercondition_eyecancer_yes,family_health_history,,checkbox,"Who in your family has had eye cancer? Select all that apply. ","MotherCancerCondition_EyeCancer, Mother | FatherCancerCondition_EyeCancer, Father | SiblingCancerCondition_EyeCancer, Sibling | DaughterCancerCondition_EyeCancer, Daughter | SonCancerCondition_EyeCancer, Son | GrandparentCancerCondition_EyeCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_EyeCancer)] = '1'",,,,,,
cancercondition_headneckcancer_yes,family_health_history,,checkbox,"Who in your family has had head and neck cancer? Select all that apply. ","MotherCancerCondition_HeadNeckCancer, Mother | FatherCancerCondition_HeadNeckCancer, Father | SiblingCancerCondition_HeadNeckCancer, Sibling | DaughterCancerCondition_HeadNeckCancer, Daughter | SonCancerCondition_HeadNeckCancer, Son | GrandparentCancerCondition_HeadNeckCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_HeadNeckCancer)] = '1'",,,,,,
cancercondition_kidneycancer_yes,family_health_history,,checkbox,"Who in your family has had kidney cancer? Select all that apply. ","MotherCancerCondition_KidneyCancer, Mother | FatherCancerCondition_KidneyCancer, Father | SiblingCancerCondition_KidneyCancer, Sibling | DaughterCancerCondition_KidneyCancer, Daughter | SonCancerCondition_KidneyCancer, Son | GrandparentCancerCondition_KidneyCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_KidneyCancer)] = '1'",,,,,,
cancercondition_lungcancer_yes,family_health_history,,checkbox,"Who in your family has had lung cancer? Select all that apply. ","MotherCancerCondition_LungCancer, Mother | FatherCancerCondition_LungCancer, Father | SiblingCancerCondition_LungCancer, Sibling | DaughterCancerCondition_LungCancer, Daughter | SonCancerCondition_LungCancer, Son | GrandparentCancerCondition_LungCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_LungCancer)] = '1'",,,,,,
cancercondition_ovariancancer_yes,family_health_history,,checkbox,"Who in your family has had ovarian cancer? Select all that apply. ","MotherCancerCondition_OvarianCancer, Mother | SiblingCancerCondition_OvarianCancer, Sibling | DaughterCancerCondition_OvarianCancer, Daughter | GrandparentCancerCondition_OvarianCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_OvarianCancer)] = '1'",,,,,,
cancercondition_pancreaticcancer_yes,family_health_history,,checkbox,"Who in your family has had pancreatic cancer? Select all that apply. ","MotherCancerCondition_PancreaticCancer, Mother | FatherCancerCondition_PancreaticCancer, Father | SiblingCancerCondition_PancreaticCancer, Sibling | DaughterCancerCondition_PancreaticCancer, Daughter | SonCancerCondition_PancreaticCancer, Son | GrandparentCancerCondition_PancreaticCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_PancreaticCancer)] = '1'",,,,,,
cancercondition_prostatecancer_yes,family_health_history,,checkbox,"Who in your family has had prostate cancer? Select all that apply. ","FatherCancerCondition_ProstateCancer, Father | SiblingCancerCondition_ProstateCancer, Sibling | SonCancerCondition_ProstateCancer, Son | GrandparentCancerCondition_ProstateCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_ProstateCancer)] = '1'",,,,,,
cancercondition_skincancer_yes,family_health_history,,checkbox,"Who in your family has had skin cancer? Select all that apply. ","MotherCancerCondition_SkinCancer, Mother | FatherCancerCondition_SkinCancer, Father | SiblingCancerCondition_SkinCancer, Sibling | DaughterCancerCondition_SkinCancer, Daughter | SonCancerCondition_SkinCancer, Son | GrandparentCancerCondition_SkinCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_SkinCancer)] = '1'",,,,,,
cancercondition_stomachcancer_yes,family_health_history,,checkbox,"Who in your family has had stomach cancer? Select all that apply. ","MotherCancerCondition_StomachCancer, Mother | FatherCancerCondition_StomachCancer, Father | SiblingCancerCondition_StomachCancer, Sibling | DaughterCancerCondition_StomachCancer, Daughter | SonCancerCondition_StomachCancer, Son | GrandparentCancerCondition_StomachCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_StomachCancer)] = '1'",,,,,,
cancercondition_thyroidcancer_yes,family_health_history,,checkbox,"Who in your family has had thyroid cancer? Select all that apply. ","MotherCancerCondition_ThyroidCancer, Mother | FatherCancerCondition_ThyroidCancer, Father | SiblingCancerCondition_ThyroidCancer, Sibling | DaughterCancerCondition_ThyroidCancer, Daughter | SonCancerCondition_ThyroidCancer, Son | GrandparentCancerCondition_ThyroidCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_ThyroidCancer)] = '1'",,,,,,
cancercondition_othercancer_yes,family_health_history,,checkbox,"Who in your family has had other cancer(s)? Select all that apply. ","MotherCancerCondition_OtherCancer, Mother | FatherCancerCondition_OtherCancer, Father | SiblingCancerCondition_OtherCancer, Sibling | DaughterCancerCondition_OtherCancer, Daughter | SonCancerCondition_OtherCancer, Son | GrandparentCancerCondition_OtherCancer, Grandparent",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_OtherCancer)] = '1'",,,,,,REGISTERED_ANSWERS_BUCKETED
othercancer_motherfreetextbox,family_health_history,,text,"Please list other cancer(s) your mother has had.",,,,,,,"[cancercondition_othercancer_yes(MotherCancerCondition_OtherCancer)] = '1'",,,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
othercancer_fatherfreetextbox,family_health_history,,text,"Please list other cancer(s) your father has had. ",,,,,,,"[cancercondition_othercancer_yes(FatherCancerCondition_OtherCancer)] = '1'",,,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
othercancer_siblingfreetextbox,family_health_history,,text,"Please list other cancer(s) your sibling(s) has had.",,,,,,,"[cancercondition_othercancer_yes(SiblingCancerCondition_OtherCancer)] = '1'",,,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
othercancer_daughterfreetextbox,family_health_history,,text,"Please list other cancer(s) your daughter(s) has had.",,,,,,,"[cancercondition_othercancer_yes(DaughterCancerCondition_OtherCancer)] = '1'",,,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
othercancer_sonfreetextbox,family_health_history,,text,"Please list other cancer(s) your son(s) has had. ",,,,,,,"[cancercondition_othercancer_yes(SonCancerCondition_OtherCancer)] = '1'",,,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
othercancer_grandparentfreetextbox,family_health_history,,text,"Please list other cancer(s) your grandparent(s) has had.",,,,,,,"[cancercondition_othercancer_yes(GrandparentCancerCondition_OtherCancer)] = '1'",,,,,,"REGISTERED_QUESTION_SUPPRESSED, CONTROLLED_QUESTION_SUPPRESSED"
diagnosedhealthcondition_circulatorycondition,family_health_history,"Heart and Blood Conditions",checkbox,"Has anyone in your family ever been diagnosed with the following heart and blood conditions? Think only of the people you are related to by blood. Select all that apply.","DiagnosedHealthCondition_Anemia, Anemia | CirculatoryCondition_AorticAneurysm, Aortic aneurysm | CirculatoryCondition_AtrialFibrilation, Atrial fibrillation (or a-fib) or atrial flutter (or a-flutter). | CirculatoryCondition_CongestiveHeartFailure, Congestive heart failure | CirculatoryCondition_CoronaryArteryHeartDisease, Coronary artery/coronary heart disease (includes angina) | CirculatoryCondition_HeartAttack, Heart attack | CirculatoryCondition_HeartValveDisease, Heart valve disease | CirculatoryCondition_HighBloodPressure, High blood pressure (Hypertension) | CirculatoryCondition_HighCholesterol, High cholesterol | CirculatoryCondition_PeripheralVascularDisease, Peripheral vascular disease | CirculatoryCondition_PulmonaryEmbolismThrombosis, Pulmonary embolism or deep vein thrombosis (DVT) | CirculatoryCondition_SickleCellDisease, Sickle cell disease | CirculatoryCondition_Stroke, Stroke | CirculatoryCondition_SuddenDeath, Sudden death | PMI_None, None of the above | PMI_DontKnow, Don't know | PMI_PreferNotToAnswer, Prefer not to answer",,,,,,,,,,,,"@NONEOFTHEABOVE='PMI_None,PMI_DontKnow,PMI_PreferNotToAnswer'"
diagnosedhealthcondition_anemia_yes,family_health_history,,checkbox,"Who in your family has had anemia? Select all that apply. ","MotherCirculatoryCondition_Anemia, Mother | FatherCirculatoryCondition_Anemia, Father | SiblingCirculatoryCondition_Anemia, Sibling | DaughterCirculatoryCondition_Anemia, Daughter | SonCirculatoryCondition_Anemia, Son | GrandparentCirculatoryCondition_Anemia, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(DiagnosedHealthCondition_Anemia)] = '1'",,,,,,
circulatorycondition_aorticaneurysm_yes,family_health_history,,checkbox,"Who in your family has had aortic aneurysm? Select all that apply.","MotherCirculatoryCondition_AorticAneurysm, Mother | FatherCirculatoryCondition_AorticAneurysm, Father | SiblingCirculatoryCondition_AorticAneurysm, Sibling | DaughterCirculatoryCondition_AorticAneurysm, Daughter | SonCirculatoryCondition_AorticAneurysm, Son | GrandparentCirculatoryCondition_AorticAneurysm, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_AorticAneurysm)] = '1'",,,,,,
circulatorycondition_atrialfibrilation_yes,family_health_history,,checkbox,"Who in your family has had atrial fibrillation (or a-fib) or atrial flutter (or a-flutter)? Select all that apply. ","MotherCirculatoryCondition_AtrialFibrilation, Mother | FatherCirculatoryCondition_AtrialFibrilation, Father | SiblingCirculatoryCondition_AtrialFibrilation, Sibling | DaughterCirculatoryCondition_AtrialFibrilation, Daughter | SonCirculatoryCondition_AtrialFibrilation, Son | GrandparentCirculatoryCondition_AtrialFibrilation, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_AtrialFibrilation)] = '1'",,,,,,
circulatorycondition_congestiveheartfailure_yes,family_health_history,,checkbox,"Who in your family has had congestive heart failure? Select all that apply. ","MotherCirculatoryCondition_CongestiveHeartFailure, Mother | FatherCirculatoryCondition_CongestiveHeartFailure, Father | SiblingCirculatoryCondition_CongestiveHeartFailure, Sibling | DaughterCirculatoryCondition_CongestiveHeartFailure, Daughter | SonCirculatoryCondition_CongestiveHeartFailure, Son | GrandparentCirculatoryCondition_CongestiveHeartFailure, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_CongestiveHeartFailure)] = '1'",,,,,,"DaughterCirculatoryCondition_CongestiveHeartFailure=DaughterCirculatoryCondition_CongestiveHeartFail,
GrandparentCirculatoryCondition_CongestiveHeartFailure=GrandparentCirculatoryCondition_CongestiveHeart"
circulatorycondition_coronaryarteryheartdisease_yes,family_health_history,,checkbox,"Who in your family has had coronary artery/coronary heart disease (includes angina)? Select all that apply. ","MotherCirculatoryCondition_CoronaryArteryHeartDisease, Mother | FatherCirculatoryCondition_CoronaryArteryHeartDisease, Father | SiblingCirculatoryCondition_CoronaryArteryHeartDisease, Sibling | DaughterCirculatoryCondition_CoronaryArteryHeartDisease, Daughter | SonCirculatoryCondition_CoronaryArteryHeartDisease, Son | GrandparentCirculatoryCondition_CoronaryArteryHeartDisease, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_CoronaryArteryHeartDisease)] = '1'",,,,,,"circulatorycondition_coronaryarteryheartdisease_yes=CirculatoryCondition_CoronaryArteryHeartDisease_y,
MotherCirculatoryCondition_CoronaryArteryHeartDisease=MotherCirculatoryCondition_CoronaryArteryHeart,
FatherCirculatoryCondition_CoronaryArteryHeartDisease=FatherCirculatoryCondition_CoronaryArteryHeart,
SiblingCirculatoryCondition_CoronaryArteryHeartDisease=SiblingCirculatoryCondition_CoronaryArteryHeart,
DaughterCirculatoryCondition_CoronaryArteryHeartDisease=DaughterCirculatoryCondition_CoronaryArteryHeart,
GrandparentCirculatoryCondition_CoronaryArteryHeartDisease=GrandparentCirculatoryCondition_CoroArteryHeart"
circulatorycondition_heartattack_yes,family_health_history,,checkbox,"Who in your family has had a heart attack? Select all that apply. ","MotherCirculatoryCondition_HeartAttack, Mother | FatherCirculatoryCondition_HeartAttack, Father | SiblingCirculatoryCondition_HeartAttack, Sibling | DaughterCirculatoryCondition_HeartAttack, Daughter | SonCirculatoryCondition_HeartAttack, Son | GrandparentCirculatoryCondition_HeartAttack, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_HeartAttack)] = '1'",,,,,,
circulatorycondition_heartvalvedisease_yes,family_health_history,,checkbox,"Who in your family has had heart valve disease? Select all that apply. ","MotherCirculatoryCondition_HeartValveDisease, Mother | FatherCirculatoryCondition_HeartValveDisease, Father | SiblingCirculatoryCondition_HeartValveDisease, Sibling | DaughterCirculatoryCondition_HeartValveDisease, Daughter | SonCirculatoryCondition_HeartValveDisease, Son | GrandparentCirculatoryCondition_HeartValveDisease, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_HeartValveDisease)] = '1'",,,,,,
circulatorycondition_highbloodpressure_yes,family_health_history,,checkbox,"Who in your family has had high blood pressure (hypertension)? Select all that apply. ","MotherCirculatoryCondition_HighBloodPressure, Mother | FatherCirculatoryCondition_HighBloodPressure, Father | SiblingCirculatoryCondition_HighBloodPressure, Sibling | DaughterCirculatoryCondition_HighBloodPressure, Daughter | SonCirculatoryCondition_HighBloodPressure, Son | GrandparentCirculatoryCondition_HighBloodPressure, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_HighBloodPressure)] = '1'",,,,,,
circulatorycondition_highcholesterol_yes,family_health_history,,checkbox,"Who in your family has had high cholesterol? Select all that apply. ","MotherCirculatoryCondition_HighCholesterol, Mother | FatherCirculatoryCondition_HighCholesterol, Father | SiblingCirculatoryCondition_HighCholesterol, Sibling | DaughterCirculatoryCondition_HighCholesterol, Daughter | SonCirculatoryCondition_HighCholesterol, Son | GrandparentCirculatoryCondition_HighCholesterol, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_HighCholesterol)] = '1'",,,,,,
circulatorycondition_peripheralvasculardisease_yes,family_health_history,,checkbox,"Who in your family has had peripheral vascular disease? Select all that apply. ","MotherCirculatoryCondition_PeripheralVascularDisease, Mother | FatherCirculatoryCondition_PeripheralVascularDisease, Father | SiblingCirculatoryCondition_PeripheralVascularDisease, Sibling | DaughterCirculatoryCondition_PeripheralVascularDisease, Daughter | SonCirculatoryCondition_PeripheralVascularDisease, Son | GrandparentCirculatoryCondition_PeripheralVascularDisease, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_PeripheralVascularDisease)] = '1'",,,,,,"MotherCirculatoryCondition_PeripheralVascularDisease=MotherCirculatoryCondition_PeripheralVascular,
FatherCirculatoryCondition_PeripheralVascularDisease=FatherCirculatoryCondition_PeripheralVascular,
SiblingCirculatoryCondition_PeripheralVascularDisease=SiblingCirculatoryCondition_PeripheralVascular,
DaughterCirculatoryCondition_PeripheralVascularDisease=DaughterCirculatoryCondition_PeripheralVascular,
GrandparentCirculatoryCondition_PeripheralVascularDisease=GrandparentCirculatoryCondition_PeripheralVascular"
circulatorycondition_pulmonaryembolismthrombosis_yes,family_health_history,,checkbox,"Who in your family has had pulmonary embolism or deep vein thrombosis (DVT)? Select all that apply. ","MotherCirculatoryCondition_PulmonaryEmbolismThrombosis, Mother | FatherCirculatoryCondition_PulmonaryEmbolismThrombosis, Father | SiblingCirculatoryCondition_PulmonaryEmbolismThrombosis, Sibling | DaughterCirculatoryCondition_PulmonaryEmbolismThrombosis, Daughter | SonCirculatoryCondition_PulmonaryEmbolismThrombosis, Son | GrandparentCirculatoryCondition_PulmonaryEmbolismThrombosis, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_PulmonaryEmbolismThrombosis)] = '1'",,,,,,"circulatorycondition_pulmonaryembolismthrombosis_yes=CirculatoryCondition_PulmonaryEmbolismThrombosis_y,
MotherCirculatoryCondition_PulmonaryEmbolismThrombosis=MotherCirculatoryCondition_PulEmbolThrombosis,
FatherCirculatoryCondition_PulmonaryEmbolismThrombosis=FatherCirculatoryCondition_PulEmbolThrombosis,
SiblingCirculatoryCondition_PulmonaryEmbolismThrombosis=SiblingCirculatoryCondition_PulEmbolThrombosis,
DaughterCirculatoryCondition_PulmonaryEmbolismThrombosis=DaughterCirculatoryCondition_PulEmbolThrombosis,
SonCirculatoryCondition_PulmonaryEmbolismThrombosis=SonCirculatoryCondition_PulEmbolThrombosis,
GrandparentCirculatoryCondition_PulmonaryEmbolismThrombosis=GrandparentCirculatoryCondition_PulEmbolThrombosis"
circulatorycondition_sicklecelldisease_yes,family_health_history,,checkbox,"Who in your family has had sickle cell disease? Select all that apply. ","MotherCirculatoryCondition_SickleCellDisease, Mother | FatherCirculatoryCondition_SickleCellDisease, Father | SiblingCirculatoryCondition_SickleCellDisease, Sibling | DaughterCirculatoryCondition_SickleCellDisease, Daughter | SonCirculatoryCondition_SickleCellDisease, Son | GrandparentCirculatoryCondition_SickleCellDisease, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_SickleCellDisease)] = '1'",,,,,,
circulatorycondition_stroke_yes,family_health_history,,checkbox,"Who in your family has had a stroke? Select all that apply. ","MotherCirculatoryCondition_Stroke, Mother | FatherCirculatoryCondition_Stroke, Father | SiblingCirculatoryCondition_Stroke, Sibling | DaughterCirculatoryCondition_Stroke, Daughter | SonCirculatoryCondition_Stroke, Son | GrandparentCirculatoryCondition_Stroke, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_Stroke)] = '1'",,,,,,
circulatorycondition_suddendeath_yes,family_health_history,,checkbox,"Who in your family had sudden death? Select all that apply. ","MotherCirculatoryCondition_SuddenDeath, Mother | FatherCirculatoryCondition_SuddenDeath, Father | SiblingCirculatoryCondition_SuddenDeath, Sibling | DaughterCirculatoryCondition_SuddenDeath, Daughter | SonCirculatoryCondition_SuddenDeath, Son | GrandparentCirculatoryCondition_SuddenDeath, Grandparent",,,,,,"[diagnosedhealthcondition_circulatorycondition(CirculatoryCondition_SuddenDeath)] = '1'",,,,,,
diagnosedhealthcondition_digestivecondition,family_health_history,"Digestive Conditions",checkbox,"Has anyone in your family ever been diagnosed with the following digestive conditions? Think only of the people you are related to by blood. Select all that apply.","DigestiveCondition_AcidReflux, Acid reflux | DigestiveCondition_CeliacDisease, Celiac disease | DigestiveCondition_ColonPolyps, Colon polyps | DigestiveCondition_CrohnsDisease, Crohn's disease | DigestiveCondition_Diverticulitis, Diverticulitis/Diverticulosis | DigestiveCondition_GallStones, Gall stones | DigestiveCondition_IrritableBowelSyndrome, Irritable bowel syndrome (IBS) | DigestiveCondition_LiverCondition, Liver condition (e.g., cirrhosis) | DigestiveCondition_PepticUlcers, Peptic (stomach) ulcers | DigestiveCondition_UlcerativeColitis, Ulcerative colitis | PMI_None, None of the above | PMI_DontKnow, Don't know | PMI_PreferNotToAnswer, Prefer not to answer",,,,,,,,,,,,"@NONEOFTHEABOVE='PMI_None,PMI_DontKnow,PMI_PreferNotToAnswer'"
digestivecondition_acidreflux_yes,family_health_history,,checkbox,"Who in your family has had acid reflux? Select all that apply.","MotherDigestiveCondition_AcidReflux, Mother | FatherDigestiveCondition_AcidReflux, Father | SiblingDigestiveCondition_AcidReflux, Sibling | DaughterDigestiveCondition_AcidReflux, Daughter | SonDigestiveCondition_AcidReflux, Son | GrandparentDigestiveCondition_AcidReflux, Grandparent",,,,,,"[diagnosedhealthcondition_digestivecondition(DigestiveCondition_AcidReflux)] = '1'",,,,,,
