field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
cidi5_26,behavioral_health_and_personality,,radio,"Have you ever been unable to stop pulling out your hair, eyebrows or eyelashes?","bhp_6, Yes | bhp_7, No",,,,,,,,,,,,
social_anxiety,behavioral_health_and_personality,,descriptive,"Feelings of Fear in Certain Situations

For some people, being in social settings can make them feel a lot of fear and anxiety. The next few questions ask about feelings of fear and anxiety in different social settings. Your answers may help researchers better identify and help people with social anxiety disorder or agoraphobia. Agoraphobia is commonly known as a fear of being outside the home alone.",,,,,,,,,,,,,
cidi5_27,behavioral_health_and_personality,,radio,"Were you ever in your life so painfully shy or scared of social situations (like attending a party, speaking to strangers, eating in public) that you avoided social situations whenever you could?","bhp_6, Yes | bhp_7, No",,,,,,,,,,,,
pmi_3,behavioral_health_and_personality,,radio,"Do you worry more than most people about being embarrassed, looking stupid, or being judged by other people?","bhp_6, Yes | bhp_7, No",,,,,,,,,,,,
cidi5_28,behavioral_health_and_personality,,text,"About how old were you the very first time this happened? If you don't know, please use your best guess.",,,integer,2,99,,"[cidi5_27] = 'bhp_6' or [pmi_3] = 'bhp_6'",,,,,,
cidi5_29,behavioral_health_and_personality,,radio,"Did this ever last for more than 6 months?","bhp_6, Yes | bhp_7, No",,,,,,"[cidi5_27] = 'bhp_6' or [pmi_3] = 'bhp_6'",,,,,,
cidi5_30,behavioral_health_and_personality,,radio,"Some people have a lot of fear or anxiety about things like going out of the house alone, being in a crowd, standing in lines, going over bridges, or traveling by bus, train or car. Were you ever in your life so frightened by any of these situations that it got in the way of you having a normal life?","bhp_6, Yes | bhp_7, No",,,,,,,,,,,,
cidi5_31,behavioral_health_and_personality,,text,"About how old were you the very first time you became very fearful or anxious in situations like these? If you don't know, please use your best guess.",,,integer,2,99,,"[cidi5_30] = 'bhp_6'",,,,,,
cidi5_32,behavioral_health_and_personality,,radio,"Did these feelings of fear or anxiety in situations like these ever last for more than 6 months?","bhp_6, Yes | bhp_7, No",,,,,,"[cidi5_30] = 'bhp_6'",,,,,,
personality,behavioral_health_and_personality,,descriptive,"Personality Traits

This section asks about statements that may or may not apply to your personality. Please choose the answer that best describes you.",,,,,,,,,,,,,
bfi2xs_1,behavioral_health_and_personality,,radio,"I am someone who tends to be quiet.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_2,behavioral_health_and_personality,,radio,"I am someone who is compassionate, has a soft heart.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_3,behavioral_health_and_personality,,radio,"I am someone who tends to be disorganized.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_4,behavioral_health_and_personality,,radio,"I am someone who worries a lot.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_5,behavioral_health_and_personality,,radio,"I am someone who is fascinated by art, music, or literature.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_6,behavioral_health_and_personality,,radio,"I am someone who is dominant, acts as a leader.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_7,behavioral_health_and_personality,,radio,"I am someone who is sometimes rude to others.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_8,behavioral_health_and_personality,,radio,"I am someone who has difficulty getting started on tasks.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_9,behavioral_health_and_personality,,radio,"I am someone who tends to feel depressed, blue.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_10,behavioral_health_and_personality,,radio,"I am someone who has little interest in abstract ideas.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_11,behavioral_health_and_personality,,radio,"I am someone who is full of energy.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_12,behavioral_health_and_personality,,radio,"I am someone who assumes the best about people.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_13,behavioral_health_and_personality,,radio,"I am someone who is reliable, can always be counted on.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_14,behavioral_health_and_personality,,radio,"I am someone who is emotionally stable, not easily upset.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
bfi2xs_15,behavioral_health_and_personality,,radio,"I am someone who is original, comes up with new ideas.","bhp_1, Disagree strongly | bhp_2, Disagree a little | bhp_3, Neutral; no opinion | bhp_4, Agree a little | bhp_5, Agree strongly",,,,,,,,,,,,
outro,behavioral_health_and_personality,,descriptive,"Thank you for answering these questions. Providing this information will help researchers better understand mental health and well-being. Your privacy is very important to us. Your name and identity will be separated from your answers before information is shared with approved researchers. You can view your personality report by going to ""My Data"" in your <i>All of Us</i> account should you choose to view your personality report.

For more information on mental health topics and research: https://www.nimh.nih.gov/health/index.shtml

If you or someone you care about needs help:
NIMH Getting Help page: https://www.nimh.nih.gov/health/find-help/index.shtml

SAMHSA Treatment Locator:  https://findtreatment.samhsa.gov/

Call, text, or chat 988 for free, and available 24/7/365, connecting those experiencing a mental health, substance use, or suicidal crisis with trained crisis counselors.",,,,,,,,,,,,,
