field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
msds_12_a,february_covid19_participant_experience_cope_surve,,radio,"How often did you wear a face mask or face covering?","COPE_A_120, Never | COPE_A_158, Sometimes | COPE_A_102, Most of the time | COPE_A_129, Always | PMI_DoesNotApplyToMe, Not applicable","Start Date: 5/7/2020 EXCEPT msds_12_a: 10/27/2020; End Date: 3/5/2021",,,,,"[msds_12] = 'COPE_A_53' or [msds_12] = 'COPE_A_127' or [msds_12] = 'COPE_A_150'",,LV,,,,
msds_11,february_covid19_participant_experience_cope_surve,,radio,"Thinking about your current social habits, in the last 5 days:
I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. In the next question, we will ask about gatherings greater than 50 people.","COPE_A_171, None of the days (0 days) | COPE_A_53, A few days (1-2 days) | COPE_A_127, Most days (3-4 days) | COPE_A_150, Every day","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[msds_9] = 'COPE_A_171' or [msds_9] = 'COPE_A_53' or [msds_9] = 'COPE_A_127'",,LV,,,,
msds_11_a,february_covid19_participant_experience_cope_surve,,radio,"How often did you wear a face mask or face covering?","COPE_A_120, Never | COPE_A_158, Sometimes | COPE_A_102, Most of the time | COPE_A_129, Always | PMI_DoesNotApplyToMe, Not applicable","Start Date: 5/7/2020 EXCEPT msds_11_a: 10/27/2020; End Date: 3/5/2021",,,,,"[msds_11] = 'COPE_A_53' or [msds_11] = 'COPE_A_127' or [msds_11] = 'COPE_A_150'",,LV,,,,
msds_17,february_covid19_participant_experience_cope_surve,,radio,"Thinking about your current social habits, in the last 5 days:
I have attended social gatherings of MORE than 50 people.","COPE_A_171, None of the days (0 days) | COPE_A_53, A few days (1-2 days) | COPE_A_127, Most days (3-4 days) | COPE_A_150, Every day","Start Date: 5/7/2020 EXCEPT msds_17: 10/27/2020; End Date: 3/5/2021",,,,,"[msds_9] = 'COPE_A_171' or [msds_9] = 'COPE_A_53' or [msds_9] = 'COPE_A_127'",,LV,,,,
msds_17_b,february_covid19_participant_experience_cope_surve,,checkbox,"What was the purpose of the large gathering? Select all that apply.","cope_a_304, Family gathering (wedding, graduation, funeral, etc.) | cope_a_305, Religious/spiritual gathering | cope_a_306, Community events (concerts, sporting events, etc.) | cope_a_307, Political rally/protest | COPE_A_204, Other","Start Date: 10/27/2020 EXCEPT cope_a_204: 5/7/2020: End Date: 3/5/2021",,,,,"[msds_17] = 'COPE_A_53' or [msds_17] = 'COPE_A_127' or [msds_17] = 'COPE_A_150'",,LV,,,,
msds_17_c,february_covid19_participant_experience_cope_surve,,text,"Please specify:",,"Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[msds_17_b(COPE_A_204)] = '1'",,LV,,,,
msds_17_a,february_covid19_participant_experience_cope_surve,,radio,"How often did you wear a face mask or face covering?","COPE_A_120, Never | COPE_A_158, Sometimes | COPE_A_102, Most of the time | COPE_A_129, Always | PMI_DoesNotApplyToMe, Not applicable","Start Date: 5/7/2020 EXCEPT {msds_17_a, PMI_DoesNotApplyToMe}: 10/27/2020; End Date: 3/5/2021",,,,,"[msds_17] = 'COPE_A_53' or [msds_17] = 'COPE_A_127' or [msds_17] = 'COPE_A_150'",,LV,,,,
msds_13,february_covid19_participant_experience_cope_surve,,radio,"Thinking about your current social habits, in the last 5 days:
I have gone on shopping trips or outings that were ""just for fun.""","COPE_A_171, None of the days (0 days) | COPE_A_53, A few days (1-2 days) | COPE_A_127, Most days (3-4 days) | COPE_A_150, Every day","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[msds_9] = 'COPE_A_171' or [msds_9] = 'COPE_A_53' or [msds_9] = 'COPE_A_127'",,LV,,,,
msds_13_a,february_covid19_participant_experience_cope_surve,,radio,"How often did you wear a face mask or face covering?","COPE_A_120, Never | COPE_A_158, Sometimes | COPE_A_102, Most of the time | COPE_A_129, Always | PMI_DoesNotApplyToMe, Not applicable","Start Date: 5/7/2020 EXCEPT {msds_13_a, PMI_DoesNotApplyToMe}: 10/27/2020; End Date: 3/5/2021",,,,,"[msds_13] = 'COPE_A_53' or [msds_13] = 'COPE_A_127' or [msds_13] = 'COPE_A_150'",,LV,,,,
msds_14,february_covid19_participant_experience_cope_surve,,radio,"Thinking about your current social habits, in the last 5 days:
I have visited nursing homes or long-term care facilities (outside of work duties).","COPE_A_171, None of the days (0 days) | COPE_A_53, A few days (1-2 days) | COPE_A_127, Most days (3-4 days) | COPE_A_150, Every day","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[msds_9] = 'COPE_A_171' or [msds_9] = 'COPE_A_53' or [msds_9] = 'COPE_A_127'",,LV,,,,
msds_14_a,february_covid19_participant_experience_cope_surve,,radio,"How often did you wear a face mask or face covering?","COPE_A_120, Never | COPE_A_158, Sometimes | COPE_A_102, Most of the time | COPE_A_129, Always | PMI_DoesNotApplyToMe, Not applicable","Start Date: 5/7/2020 EXCEPT {msds_14_a, PMI_DoesNotApplyToMe}: 10/27/2020; End Date: 3/5/2021",,,,,"[msds_14] = 'COPE_A_53' or [msds_14] = 'COPE_A_127' or [msds_14] = 'COPE_A_150'",,LV,,,,
msds_15,february_covid19_participant_experience_cope_surve,,radio,"Thinking about your current social habits, in the last 5 days:
I have been in close contact with someone who is in a risk group for COVID-19 (adults age 50+, people with chronic medical conditions like heart, lung, liver, or kidney disease, diabetes, high blood pressure, or a suppressed immune system).","COPE_A_171, None of the days (0 days) | COPE_A_53, A few days (1-2 days) | COPE_A_127, Most days (3-4 days) | COPE_A_150, Every day | COPE_A_202, I don't know","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
msds_16,february_covid19_participant_experience_cope_surve,,radio,"Thinking about these activities in the last 5 days, my social interaction with people outside my home was","COPE_A_138, A lot less than before COVID-19 | COPE_A_78, Somewhat less than before COVID-19 | COPE_A_146, About the same as before COVID-19 | COPE_A_64, More than before COVID-19 | COPE_A_26, A lot more than before COVID-19","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
msds_18,february_covid19_participant_experience_cope_surve,,radio,"Now, thinking about the COVID-19 recommendations and mandates... How often in the past month were you doing the recommended pandemic hygiene, like washing hands frequently, avoiding touching your face, covering coughs, wearing a mask, and avoiding frequently touched surfaces in public places?
","COPE_A_129, All of the time | COPE_A_194, Most of the time | COPE_A_151, Sometimes | COPE_A_41, Rarely","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
cdc_covid_19_7_xx22,february_covid19_participant_experience_cope_surve,"COVID-19 Related Symptoms and Treatment

The next questions ask about your experience with COVID-19 or flu-like symptoms.",radio,"In the past month, have you been sick for more than one day with a new illness related to COVID-19 or flu-like symptoms?","COPE_A_44, Yes | COPE_A_13, No","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
cdc_covid_19_7_xx22_date,february_covid19_participant_experience_cope_surve,,text,"Approximate date of onset",,"Start Date: 5/7/2020; End Date: 3/5/2021",date_mdy,2021-01-01,,,"[cdc_covid_19_7_xx22] = 'COPE_A_44'",,LV,,,,
cdc_covid_19_7_xx23,february_covid19_participant_experience_cope_surve,,checkbox,"Which of the following symptoms did you have? Select all that apply.","COPE_A_54, A fever/feverish | cope_a_287, Chills or shivers (feeling too cold) | COPE_A_65, Unusual fatigue | COPE_A_49, Unusually strong muscle pains/aches | COPE_A_185, Skipping meals | COPE_A_20, Persistent cough (coughing a lot for more than an hour, or 3 or more coughing episodes in 24 hours) | COPE_A_83, Sore or painful throat | COPE_A_192, Difficulty breathing or shortness of breath | COPE_A_183, Unusually hoarse voice | COPE_A_39, Unusual chest pain or tightness in your chest | COPE_A_40, Runny or stuffy nose | COPE_A_122, Loss of smell or taste | COPE_A_36, Unusual eye soreness or discomfort (e.g., light sensitivity, pink eye, or excessive tears) | COPE_A_240, Raised, red, itchy, welts on the skin or sudden swelling of the face or lips | COPE_A_96, Headache | COPE_A_69, Dizziness or light-headedness | COPE_A_239, Confusion, disorientation, or drowsiness | COPE_A_188, Unusual abdominal pain or stomachache | COPE_A_114, Diarrhea | COPE_A_105, Nausea | COPE_A_241, Red/purple sores or blisters on your feet, including your toes | COPE_A_236, None of the above","Start Date: 5/7/2020 EXCEPT cope_a_236: 6/2/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_7_xx22] = 'COPE_A_44'",,,,,,
cdc_covid_19_7_xx23_other,february_covid19_participant_experience_cope_surve,,radio,"Are there other important symptoms you want to share with us?","COPE_A_44, Yes | COPE_A_13, No","Start Date: 10/27/2020 EXCEPT {cope_a_44, cope_a_13}: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_7_xx22] = 'COPE_A_44'",,LV,,,,
cdc_covid_19_7_xx23_other_cope_a_204,february_covid19_participant_experience_cope_surve,,text,"Please specify:",,"Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_7_xx23_other] = 'COPE_A_44'",,LV,,,,
copect_63_xx20,february_covid19_participant_experience_cope_surve,,checkbox,"What medical care did you receive? Please select all that apply. ","COPE_A_141, I did not speak with a healthcare professional and recovered at home | COPE_A_77, I spoke with a healthcare professional and wasn't admitted to the hospital | COPE_A_9, I was admitted to the hospital for at least one night","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_7_xx22] = 'COPE_A_44'",,LV,,,,
copect_63_xx21,february_covid19_participant_experience_cope_surve,,checkbox,"What breathing treatment did you receive? Please select all that apply.","COPE_A_155, I did not receive breathing treatment | COPE_A_136, Oxygen (through an oxygen mask or tube under my nose, no pressure applied) | COPE_A_91, Oxygen (through an oxygen mask, which pushes oxygen into your lungs) | COPE_A_130, A breathing machine (ventilator) with a tube down my throat | COPE_A_226, Other breathing treatment","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[copect_63_xx20(COPE_A_9)] = '1'",,LV,,,,
cope_a_126,february_covid19_participant_experience_cope_surve,,text,"What other breathing treatment did you receive? Please specify:",,"Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[copect_63_xx21(COPE_A_226)] = '1'",,LV,,,,
copect_17,february_covid19_participant_experience_cope_surve,,checkbox,"Have you EVER been near someone that you know, or suspect, had COVID-19 (such as co-workers, family members, or others)? Select all that apply.","COPE_A_199, Yes, known COVID-19 | COPE_A_32, Yes, suspected COVID-19 | COPE_A_2, Not that I know of","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
nhs_covid_fhc17a,february_covid19_participant_experience_cope_surve,,radio,"Do you personally know someone who has died of COVID-19?","COPE_A_44, Yes | COPE_A_13, No","Start Date: 7/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
nhs_covid_fhc17b,february_covid19_participant_experience_cope_surve,,checkbox,"We are sorry to hear about your loss. If you are willing, please share with us your relationship with who has died. Please select all that apply.","cope_a_242, Spouse, partner, boyfriend, girlfriend | cope_a_243, Parent | cope_a_244, Grandparent | cope_a_245, Child | cope_a_246, Sibling (brother or sister) | cope_a_247, Co-worker | cope_a_248, Friend | cope_a_249, Neighbor | COPE_A_226, Other | COPE_A_30, Prefer not to answer","Start Date: 7/7/2020; End Date: 3/5/2021",,,,,"[nhs_covid_fhc17a] = 'COPE_A_44'",,LV,,,,
nhs_covid_fhc17b_cope_a_226,february_covid19_participant_experience_cope_surve,,text,"Please specify:",,"Start Date: 7/7/2020; End Date: 3/5/2021",,,,,"[nhs_covid_fhc17b(COPE_A_226)] = '1'",,LV,,,,
copect_40_xx15,february_covid19_participant_experience_cope_surve,,radio,"Do you think you have had COVID-19?","COPE_A_13, No | COPE_A_44, Yes | COPE_A_203, Maybe","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
copect_40_xx15_a,february_covid19_participant_experience_cope_surve,,radio,"When did your symptoms begin?","cope_a_319, January or February 2020 | cope_a_320, March or April 2020 | cope_a_321, May or June 2020 | cope_a_322, July or August 2020 | cope_a_323, September or October 2020 | cope_a_327, November or December 2020 | cope_a_328, January or February 2021","Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[copect_40_xx15] = 'COPE_A_44' or [copect_40_xx15] = 'COPE_A_203'",,LV,,,,
cdc_covid_19_9_xx25,february_covid19_participant_experience_cope_surve,"COVID-19 Related Testing

The next questions ask about your experiences with testing for COVID-19 in the past month. You will have the chance to share how many tests you've had, if any, your reasons for getting tested, challenges with testing, and of course, your test results.",radio,"Were you tested for COVID-19?","COPE_A_13, No | cope_a_326, No, I tried and was unable to be tested | COPE_A_44, Yes | COPE_A_14, I don't know","Start Date: 5/7/2020 EXCEPT cope_a_326: 10/27/2020; End Date: 3/5/2021",,,,,,,LV,,,,
cdc_covid_19_n_a2,february_covid19_participant_experience_cope_surve,,text,"How many times have you been tested?",,"Start Date: 7/7/2020; End Date: 3/5/2021",integer,1,100,,"[cdc_covid_19_9_xx25] = 'COPE_A_44'",,,,,,
cdc_covid_19_n_a3,february_covid19_participant_experience_cope_surve,,checkbox,"Did you have difficulty with the following aspects of getting a test? Please select all that apply.","cope_a_272, Finding a doctor (I didn't know where I could get the test) | cope_a_260, Getting an appointment at a convenient time | cope_a_261, Affording the test | cope_a_262, I don't have insurance | cope_a_263, My insurance doesn't cover the test | cope_a_264, The insurance co-pays/deductibles were too high | cope_a_265, Wait time for an available appointment | cope_a_266, Taking time off from work | cope_a_267, I did not have transportation | cope_a_268, I did not have childcare | cope_a_269, The test was not available at the doctor's office, clinic, or hospital | cope_a_270, I did not meet criteria to be tested | cope_a_271, I did not have any difficulty getting a test | COPE_A_204, Other","Start Date: 10/27/2020 EXCEPT cope_a_204: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_9_xx25] = 'cope_a_326' or [cdc_covid_19_9_xx25] = 'COPE_A_44'",,LV,,,,
cdc_covid_19_n_a4,february_covid19_participant_experience_cope_surve,,text,"Please specify:",,"Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_n_a3(COPE_A_204)] = '1'",,LV,,,,
cdc_covid_19_9_xx24,february_covid19_participant_experience_cope_surve,,radio,"Was the test(s) for COVID-19 positive?","COPE_A_44, Yes | cope_a_289, Yes, some | COPE_A_13, No, all were negative or inconclusive | COPE_A_117, Waiting for results for at least some tests | COPE_A_14, Unknown","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_9_xx25] = 'COPE_A_44'",,LV,,,,
cdc_covid_19_n_a,february_covid19_participant_experience_cope_surve,,checkbox,"How were you tested? Please select all that apply.","COPE_A_166, Nasal swab | COPE_A_124, Throat Swab | cope_a_325, Saliva sample | COPE_A_55, Blood Sample","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_9_xx25] = 'COPE_A_44'",,LV,,,,
cdc_covid_19_n_a6,february_covid19_participant_experience_cope_surve,,checkbox,"What was your reason(s) for testing? Please select all that apply.","cope_a_314, I was experiencing COVID-19 symptoms | cope_a_308, I needed to get a test for work or school | cope_a_309, I needed to get a test in order to get other health care services | cope_a_310, I belong to a high-risk population (e.g., have an underlying health condition) | cope_a_311, I was in contact with someone who had or was suspected to have COVID-19 | cope_a_312, I had to comply with travel mandates (e.g., crossing state lines, international travel) | cope_a_313, I had no symptoms, but testing was available | COPE_A_204, Other","Start Date: 10/27/2020 EXCEPT cope_a_204: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_9_xx25] = 'COPE_A_44'",,LV,,,,
cdc_covid_19_n_a8,february_covid19_participant_experience_cope_surve,,text,"Please specify:",,"Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_n_a6(COPE_A_204)] = '1'",,LV,,,,
cdc_covid_19_9b,february_covid19_participant_experience_cope_surve,"Vaccine Perceptions

The next questions ask you about your perception of vaccination against influenza (""the flu"") or COVID-19.",radio,"Did you receive the flu vaccination in the past month?","COPE_A_44, Yes | COPE_A_13, No","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
dmfs_28,february_covid19_participant_experience_cope_surve,,radio,"Do you plan to get the flu vaccine this season?","COPE_A_44, Yes | COPE_A_13, No | COPE_A_202, I'm not sure yet | COPE_A_329, No, I received it more than a month ago","Start Date: 10/27/2020 EXCEPT {cope_a_44, cope_a_13}: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_19_9b] = 'COPE_A_13'",,LV,,,,
cdc_covid_xx,february_covid19_participant_experience_cope_surve,,radio,"Did you receive the COVID-19 vaccination?","COPE_A_44, Yes | COPE_A_13, No | cope_a_334, Not sure, I participated in a COVID-19 vaccination trial","Start Date: 2/8/2021 EXCEPT {cope_a_44, cope_a_13}: 5/7/2020; End Date: 3/5/2021",,,,,,,,,,,
cdc_covid_xx_a,february_covid19_participant_experience_cope_surve,,radio,"How many doses of the vaccine did you receive?","cope_a_332, 1 | cope_a_333, 2","Start Date: 2/8/2021; End Date: 3/5/2021",,,,,"[cdc_covid_xx] = 'COPE_A_44'",,,,,,
cdc_covid_xx_a_date1,february_covid19_participant_experience_cope_surve,,text,"Enter date of vaccine dose 1",,"Start Date: 2/8/2021",date_mdy,2020-03-01,,,"[cdc_covid_xx_a] = 'cope_a_332' or [cdc_covid_xx_a] = 'cope_a_333'",,,,,,
cdc_covid_xx_a_date2,february_covid19_participant_experience_cope_surve,,text,"Enter date of vaccine dose 2",,"Start Date: 2/8/2021",date_mdy,2020-03-01,,,"[cdc_covid_xx_a] = 'cope_a_333'",,,,,,
cdc_covid_xx_b,february_covid19_participant_experience_cope_surve,,radio,"Which vaccine did you receive?","cope_a_330, Pfizer (Pfizer-BioNTech) | cope_a_331, Moderna | COPE_A_204, Other | COPE_A_52, Not sure","Start Date: 2/8/2021 EXCEPT {cope_a_204, cope_a_52}: 5/7/2020; End Date: 3/5/2021",,,,,"[cdc_covid_xx] = 'COPE_A_44'",,,,,,
cdc_covid_xx_b_other,february_covid19_participant_experience_cope_surve,,text,"Please specify:",,"Start Date: 2/8/2021; End Date: 3/5/2021",,,,,"[cdc_covid_xx_b] = 'COPE_A_204'",,LV,,,,
dmfs_xx_1,february_covid19_participant_experience_cope_surve,,radio,"When a COVID-19 vaccine is available to you, how likely are you to want to receive vaccination?","cope_a_318, Very likely | cope_a_317, Likely | cope_a_273, I do not know yet | cope_a_315, Unlikely | cope_a_316, Very unlikely","Start Date: 10/27/2020",,,,,"[cdc_covid_xx] = 'COPE_A_13'",,LV,,,,
dmfs_29,february_covid19_participant_experience_cope_surve,,checkbox,"What factors might make you less likely to get the vaccine? Please select all that apply.","cope_a_303, I will not get/am never sick. | cope_a_290, It is just a virus/not fatal/not necessary. | cope_a_291, I never get vaccinated. | cope_a_292, I do not trust the vaccine. | cope_a_293, I do not want to pay for it. | cope_a_294, My region is not a high risk area. | cope_a_295, Vaccination location is not convenient. | cope_a_288, It depends on the risks/adverse events. | cope_a_296, Vaccination is worse than being ill. | cope_a_297, I have not thought about it yet. | cope_a_298, I am not in a risk group with underlying conditions. | cope_a_299, I need more information first. | cope_a_300, It will not help. | cope_a_301, I have already had COVID-19 | cope_a_302, I am going to let others get it first (herd immunity) | COPE_A_202, Do not know yet | COPE_A_204, Other","Start Date: 10/27/2020 EXCEPT {cope_a_202, cope_a_204}: 5/7/2020",,,,,"[dmfs_xx_1] = 'cope_a_317' or [dmfs_xx_1] = 'cope_a_273' or [dmfs_xx_1] = 'cope_a_315' or [dmfs_xx_1] = 'cope_a_316'",,LV,,,,
dmfs_29a,february_covid19_participant_experience_cope_surve,,text,"Please specify:",,"Start Date: 10/27/2020",,,,,"[dmfs_29(COPE_A_204)] = '1'",,LV,,,,
rand_alp_csq_1,february_covid19_participant_experience_cope_surve,"COVID-19 Related Impact

The following questions ask about the social and financial impact of COVID-19 on your life during the past month. Please choose the answer that best applies to your situation.",radio,"Do you have a child that is currently enrolled in childcare centers, schools, or colleges?","COPE_A_44, Yes | COPE_A_13, No","Start Date: 10/27/2020 EXCEPT {cope_a_44, cope_a_13}: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
rand_alp_csq_xx_1,february_covid19_participant_experience_cope_surve,,radio,"In the past month, did you have a child enrolled in childcare centers, schools, or colleges that is learning remotely because of COVID-19?","cope_a_286, Yes, at home full time | cope_a_284, Yes, at home part of the time | cope_a_328, Yes, but not at home | cope_a_285, No, at care, school, or college full time","Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[rand_alp_csq_1] = 'COPE_A_44'",,LV,,,,
rand_alp_csq_2a,february_covid19_participant_experience_cope_surve,,radio,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?","cope_a_254, Much more | cope_a_250, A little more | cope_a_251, About the same | cope_a_252, A little less | cope_a_253, Much less","Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[rand_alp_csq_xx_1] = 'cope_a_286' or [rand_alp_csq_xx_1] = 'cope_a_284'",,LV,,,,
rand_alp_csq_2b,february_covid19_participant_experience_cope_surve,,radio,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?","cope_a_254, Much more | cope_a_250, A little more | cope_a_251, About the same | cope_a_252, A little less | cope_a_253, Much less","Start Date: 10/27/2020; End Date: 3/5/2021",,,,,"[rand_alp_csq_xx_1] = 'cope_a_286' or [rand_alp_csq_xx_1] = 'cope_a_284'",,LV,,,,
basics_12,february_covid19_participant_experience_cope_surve,,checkbox,"What is your current employment status? Please select 1 or more of these categories.","COPE_A_106, Employed for wages (part-time or full-time) | COPE_A_186, Self-employed | COPE_A_153, Out of work for 1 year or more | COPE_A_61, Out of work for less than 1 year | COPE_A_142, A homemaker | COPE_A_50, A student | COPE_A_196, Retired | COPE_A_128, Unable to work (disabled) | COPE_A_30, Prefer not to answer","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
cdc_covid_19_18,february_covid19_participant_experience_cope_surve,,checkbox,"How has the COVID-19 outbreak affected you? Please select all that apply.","COPE_A_135, Worked remotely or from home more than you used to before COVID-19 | COPE_A_101, Worked more hours than usual | COPE_A_12, Worked reduced hours | COPE_A_90, Was not able to work due to COVID-19 related illness | COPE_A_71, I became unemployed | COPE_A_92, Had difficulty arranging for childcare | COPE_A_147, Incurred increased costs for childcare expenses | COPE_A_5, Worked with children at home with me | COPE_A_179, Income or pay has been reduced | COPE_A_17, Not paid at all | COPE_A_87, Had serious financial problems | COPE_A_236, None of the above","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
basics_xx,february_covid19_participant_experience_cope_surve,,text,"Not including yourself, how many other people live at home with you? ",,"Start Date: 5/7/2020; End Date: 3/5/2021",integer,0,20,,,,LV,,,,
basics_xx20,february_covid19_participant_experience_cope_surve,,text,"Think of other people who live with you. How many are under the age of 18 years?",,"Start Date: 5/7/2020; End Date: 3/5/2021",integer,0,20,,"[basics_xx] > 0",,LV,,,,
cu_covid,february_covid19_participant_experience_cope_surve,,radio,"What type of household do you live in?","COPE_A_205, Studio | COPE_A_206, One-bedroom apartment | COPE_A_207, Two-bedroom apartment | COPE_A_208, Three-bedroom (or more) apartment | COPE_A_209, Townhouse | COPE_A_210, Free-standing house | COPE_A_211, Nursing home, or rehab facility | COPE_A_212, Homeless | COPE_A_204, Other | COPE_A_30, Prefer not to answer","Start Date: 5/7/2020; End Date: 3/5/2021",,,,,,,LV,,,,
