field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
ss_3_age_2,emotional_health_history_and_wellbeing,,text,"How old were you the very first time you made a suicide attempt? If you don't know, please use your best guess.",,,integer,2,99,,"[ss_3_number] > 1",,,,,,
suicide_popup,emotional_health_history_and_wellbeing,,descriptive,"If you feel this way now, please get help. Trained counselors are available 24/7

Dial 9-8-8 to reach the Suicide and Crisis Lifeline (press 1 if you're a veteran). Or Text HOME to 741741 to connect with a live counselor for any crisis.
",,,,,,,"[ss_1] = 'ehhwb_6' or [ss_2] = 'ehhwb_6' or [ss_3] = 'ehhwb_6'",,,,,,"Implementation note: also display at end of section regardless of previous responses."
trauma,emotional_health_history_and_wellbeing,,descriptive,"Experiences with Trauma

Some people go through stressful and upsetting events during their life. These are sometimes called traumas or traumatic events. We will ask you about your experiences with trauma throughout your lifetime, including childhood. You can choose not to answer any question. Your answers may help researchers better understand how trauma impacts mental and physical health. 

In this section we will be asking you about your experiences with trauma in childhood (before you were 18 years old).
",,,,,,,,,,,,,
ace_1,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, did you live with anyone who was depressed, mentally ill, or suicidal?","ehhwb_6, Yes | ehhwb_7, No | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_2,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, did you live with anyone who was a problem drinker or alcoholic? ","ehhwb_6, Yes | ehhwb_7, No | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_3,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, did you live with anyone who used illegal street drugs or who abused prescription medications?","ehhwb_6, Yes | ehhwb_7, No | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_4,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, did you live with anyone who served time or was sentenced to serve time in a prison, jail, or other correctional facility? ","ehhwb_6, Yes | ehhwb_7, No | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_5,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, were your parents separated or divorced?","ehhwb_6, Yes | ehhwb_7, No | ehhwb_60, Parents not married | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_6,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, how often did your parents or adults in your home ever slap, hit, kick, punch or beat each other up?","ehhwb_61, Never | ehhwb_62, Once | ehhwb_63, More than once | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_7,emotional_health_history_and_wellbeing,,radio,"Before age 18, how often did a parent or adult in your home ever hit, beat, kick, or physically hurt you in any way? Do not include spanking. Would you say","ehhwb_61, Never | ehhwb_62, Once | ehhwb_63, More than once | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_8,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, how often did a parent or adult in your home ever swear at you, insult you, or put you down?","ehhwb_61, Never | ehhwb_62, Once | ehhwb_63, More than once | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_9,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, how often did anyone at least 5 years older than you or an adult, ever touch you sexually? ","ehhwb_61, Never | ehhwb_62, Once | ehhwb_63, More than once | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_10,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, how often did anyone at least 5 years older than you or an adult, try to make you touch them sexually?","ehhwb_61, Never | ehhwb_62, Once | ehhwb_63, More than once | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
ace_11,emotional_health_history_and_wellbeing,,radio,"During your first 18 years of life, how often did anyone at least 5 years older than you or an adult, force you to have sex?","ehhwb_61, Never | ehhwb_62, Once | ehhwb_63, More than once | pmi_dontknow, Don't know/Not sure | pmi_prefernottoanswer, Prefer not to answer","Sex could mean vaginal, anal and/or oral.",,,,,,,,,,,
trauma_popup1,emotional_health_history_and_wellbeing,,descriptive,"Responses to trauma can be immediate or delayed. There are people who can help 24/7

Text HOME to 741741 to connect with a live counselor",,,,,,,"[ace_9] = 'ehhwb_62' or [ace_9] = 'ehhwb_63' or [ace_10] = 'ehhwb_62' or [ace_10] = 'ehhwb_63' or [ace_11] = 'ehhwb_62' or [ace_11] = 'ehhwb_63'",,,,,,"Implementation note: also display at end of section regardless of previous responses."
other_life_experiences,emotional_health_history_and_wellbeing,,descriptive,"This next section asks about some other life experiences that may have happened any time in your lifetime. You can choose not to answer any question.",,,,,,,,,,,,,
mhqukb_34,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever had a partner or ex-partner deliberately hit you or use violence against you?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
mhqukb_35,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever had a partner or ex-partner who repeatedly put you down to the extent where you felt worthless?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
mhqukb_36,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever experienced sexual assault by a partner or ex-partner?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer","Sexual assault: An act in which one person sexually touches another one without their permission or forces them to participate in a sexual act against their will.",,,,,,,,,,,
mhqukb_37,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever been a victim of a sexual assault, whether by a stranger or someone you knew?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer","Sexual assault: An act in which one person sexually touches another one without their permission or forces them to participate in a sexual act against their will.",,,,,,,,,,,
mhqukb_38,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever been attacked, mugged, robbed, or been the victim of a physically violent crime?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
mhqukb_39,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever been in a serious accident that you believed to be life-threatening at the time?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer","Life-threatening: A situation in which your life is in danger.",,,,,,,,,,,
cidi5_4,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever had your life in danger because of a fire, flood or natural disaster (like a hurricane, tornado, or earthquake)?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
mhqukb_40,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever witnessed a sudden violent death (e.g. murder, suicide, aftermath of an accident)?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
mhqukb_41,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever been diagnosed with a life-threatening illness?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
mhqukb_42,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever been involved in combat or exposed to a war-zone (either in the military or as a civilian)?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer","Combat: Fighting between armed forces, such as the military.  Civilian: A person not in the armed forces or police force.",,,,,,,,,,,
cidi5_5,emotional_health_history_and_wellbeing,,radio,"In your life, have you ever had another experience where your life was in danger or threatened?","ehhwb_64, Yes, within the last 12 months | ehhwb_65, Yes, but not in the last 12 months | ehhwb_61, Never | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
trauma_popup2,emotional_health_history_and_wellbeing,,descriptive,"Responses to trauma can be immediate or delayed. There are people who can help 24/7

Text HOME to 741741 to connect with a live counselor",,,,,,,"[mhqukb_34] = 'ehhwb_64' or [mhqukb_34] = 'ehhwb_65' or [mhqukb_35] = 'ehhwb_64' or [mhqukb_35] = 'ehhwb_65' or [mhqukb_36] = 'ehhwb_64' or [mhqukb_36] = 'ehhwb_65' or [mhqukb_37] = 'ehhwb_64' or [mhqukb_37] = 'ehhwb_65' or [mhqukb_38] = 'ehhwb_64' or [mhqukb_38] = 'ehhwb_65' or [mhqukb_39] = 'ehhwb_64' or [mhqukb_39] = 'ehhwb_65' or [cidi5_4] = 'ehhwb_64' or [cidi5_4] = 'ehhwb_65' or [mhqukb_40] = 'ehhwb_64' or [mhqukb_40] = 'ehhwb_65' or [mhqukb_41] = 'ehhwb_64' or [mhqukb_41] = 'ehhwb_65' or [mhqukb_42] = 'ehhwb_64' or [mhqukb_42] = 'ehhwb_65' or [cidi5_5] = 'ehhwb_64' or [cidi5_5] = 'ehhwb_65'",,,,,,"Implementation note: also display at end of section regardless of previous responses."
ptsd,emotional_health_history_and_wellbeing,,descriptive,"Please indicate how much you've been bothered by the following problems in the past month:",,,,,,,"([mhqukb_34] <> '' and [mhqukb_34] <> 'ehhwb_61') or ([mhqukb_35] <> '' and [mhqukb_35] <> 'ehhwb_61') or ([mhqukb_36] <> '' and [mhqukb_36] <> 'ehhwb_61') or ([mhqukb_37] <> '' and [mhqukb_37] <> 'ehhwb_61') or ([mhqukb_38] <> '' and [mhqukb_38] <> 'ehhwb_61') or ([mhqukb_39] <> '' and [mhqukb_39] <> 'ehhwb_61') or ([mhqukb_40] <> '' and [mhqukb_40] <> 'ehhwb_61') or ([mhqukb_41] <> '' and [mhqukb_41] <> 'ehhwb_61') or ([mhqukb_42] <> '' and [mhqukb_42] <> 'ehhwb_61') or ([cidi5_4] <> '' and [cidi5_4] <> 'ehhwb_61') or ([cidi5_5] <> '' and [cidi5_5] <> 'ehhwb_61')",,,,,,
pcl_1,emotional_health_history_and_wellbeing,,radio,"In the past month, have you had repeated, disturbing memories, thoughts, or images of a stressful experience from the past?","ehhwb_8, Not at all | ehhwb_66, A little bit | ehhwb_67, Moderately | ehhwb_68, Quite a bit | ehhwb_69, Extremely",,,,,,"([mhqukb_34] <> '' and [mhqukb_34] <> 'ehhwb_61') or ([mhqukb_35] <> '' and [mhqukb_35] <> 'ehhwb_61') or ([mhqukb_36] <> '' and [mhqukb_36] <> 'ehhwb_61') or ([mhqukb_37] <> '' and [mhqukb_37] <> 'ehhwb_61') or ([mhqukb_38] <> '' and [mhqukb_38] <> 'ehhwb_61') or ([mhqukb_39] <> '' and [mhqukb_39] <> 'ehhwb_61') or ([mhqukb_40] <> '' and [mhqukb_40] <> 'ehhwb_61') or ([mhqukb_41] <> '' and [mhqukb_41] <> 'ehhwb_61') or ([mhqukb_42] <> '' and [mhqukb_42] <> 'ehhwb_61') or ([cidi5_4] <> '' and [cidi5_4] <> 'ehhwb_61') or ([cidi5_5] <> '' and [cidi5_5] <> 'ehhwb_61')",,,,,,
pcl_2,emotional_health_history_and_wellbeing,,radio,"In the past month, have you felt very upset when something reminded you of a stressful experience from the past?","ehhwb_8, Not at all | ehhwb_66, A little bit | ehhwb_67, Moderately | ehhwb_68, Quite a bit | ehhwb_69, Extremely",,,,,,"([mhqukb_34] <> '' and [mhqukb_34] <> 'ehhwb_61') or ([mhqukb_35] <> '' and [mhqukb_35] <> 'ehhwb_61') or ([mhqukb_36] <> '' and [mhqukb_36] <> 'ehhwb_61') or ([mhqukb_37] <> '' and [mhqukb_37] <> 'ehhwb_61') or ([mhqukb_38] <> '' and [mhqukb_38] <> 'ehhwb_61') or ([mhqukb_39] <> '' and [mhqukb_39] <> 'ehhwb_61') or ([mhqukb_40] <> '' and [mhqukb_40] <> 'ehhwb_61') or ([mhqukb_41] <> '' and [mhqukb_41] <> 'ehhwb_61') or ([mhqukb_42] <> '' and [mhqukb_42] <> 'ehhwb_61') or ([cidi5_4] <> '' and [cidi5_4] <> 'ehhwb_61') or ([cidi5_5] <> '' and [cidi5_5] <> 'ehhwb_61')",,,,,,
pcl_3,emotional_health_history_and_wellbeing,,radio,"In the past month, have you avoided activities or situations because they reminded you of a stressful experience from the past?","ehhwb_8, Not at all | ehhwb_66, A little bit | ehhwb_67, Moderately | ehhwb_68, Quite a bit | ehhwb_69, Extremely",,,,,,"([mhqukb_34] <> '' and [mhqukb_34] <> 'ehhwb_61') or ([mhqukb_35] <> '' and [mhqukb_35] <> 'ehhwb_61') or ([mhqukb_36] <> '' and [mhqukb_36] <> 'ehhwb_61') or ([mhqukb_37] <> '' and [mhqukb_37] <> 'ehhwb_61') or ([mhqukb_38] <> '' and [mhqukb_38] <> 'ehhwb_61') or ([mhqukb_39] <> '' and [mhqukb_39] <> 'ehhwb_61') or ([mhqukb_40] <> '' and [mhqukb_40] <> 'ehhwb_61') or ([mhqukb_41] <> '' and [mhqukb_41] <> 'ehhwb_61') or ([mhqukb_42] <> '' and [mhqukb_42] <> 'ehhwb_61') or ([cidi5_4] <> '' and [cidi5_4] <> 'ehhwb_61') or ([cidi5_5] <> '' and [cidi5_5] <> 'ehhwb_61')",,,,,,
pcl_4,emotional_health_history_and_wellbeing,,radio,"In the past month, have you felt distant or cut off from other people?","ehhwb_8, Not at all | ehhwb_66, A little bit | ehhwb_67, Moderately | ehhwb_68, Quite a bit | ehhwb_69, Extremely",,,,,,"([mhqukb_34] <> '' and [mhqukb_34] <> 'ehhwb_61') or ([mhqukb_35] <> '' and [mhqukb_35] <> 'ehhwb_61') or ([mhqukb_36] <> '' and [mhqukb_36] <> 'ehhwb_61') or ([mhqukb_37] <> '' and [mhqukb_37] <> 'ehhwb_61') or ([mhqukb_38] <> '' and [mhqukb_38] <> 'ehhwb_61') or ([mhqukb_39] <> '' and [mhqukb_39] <> 'ehhwb_61') or ([mhqukb_40] <> '' and [mhqukb_40] <> 'ehhwb_61') or ([mhqukb_41] <> '' and [mhqukb_41] <> 'ehhwb_61') or ([mhqukb_42] <> '' and [mhqukb_42] <> 'ehhwb_61') or ([cidi5_4] <> '' and [cidi5_4] <> 'ehhwb_61') or ([cidi5_5] <> '' and [cidi5_5] <> 'ehhwb_61')",,,,,,
pcl_5,emotional_health_history_and_wellbeing,,radio,"In the past month, have you felt irritable or had angry outbursts?","ehhwb_8, Not at all | ehhwb_66, A little bit | ehhwb_67, Moderately | ehhwb_68, Quite a bit | ehhwb_69, Extremely","Irritable: Becoming easily angry or losing one's temper easily.",,,,,"([mhqukb_34] <> '' and [mhqukb_34] <> 'ehhwb_61') or ([mhqukb_35] <> '' and [mhqukb_35] <> 'ehhwb_61') or ([mhqukb_36] <> '' and [mhqukb_36] <> 'ehhwb_61') or ([mhqukb_37] <> '' and [mhqukb_37] <> 'ehhwb_61') or ([mhqukb_38] <> '' and [mhqukb_38] <> 'ehhwb_61') or ([mhqukb_39] <> '' and [mhqukb_39] <> 'ehhwb_61') or ([mhqukb_40] <> '' and [mhqukb_40] <> 'ehhwb_61') or ([mhqukb_41] <> '' and [mhqukb_41] <> 'ehhwb_61') or ([mhqukb_42] <> '' and [mhqukb_42] <> 'ehhwb_61') or ([cidi5_4] <> '' and [cidi5_4] <> 'ehhwb_61') or ([cidi5_5] <> '' and [cidi5_5] <> 'ehhwb_61')",,,,,,
pcl_6,emotional_health_history_and_wellbeing,,radio,"In the past month, have you had difficulty concentrating?","ehhwb_8, Not at all | ehhwb_66, A little bit | ehhwb_67, Moderately | ehhwb_68, Quite a bit | ehhwb_69, Extremely","Difficulty concentrating: Not able to give your full attention to something.",,,,,"([mhqukb_34] <> '' and [mhqukb_34] <> 'ehhwb_61') or ([mhqukb_35] <> '' and [mhqukb_35] <> 'ehhwb_61') or ([mhqukb_36] <> '' and [mhqukb_36] <> 'ehhwb_61') or ([mhqukb_37] <> '' and [mhqukb_37] <> 'ehhwb_61') or ([mhqukb_38] <> '' and [mhqukb_38] <> 'ehhwb_61') or ([mhqukb_39] <> '' and [mhqukb_39] <> 'ehhwb_61') or ([mhqukb_40] <> '' and [mhqukb_40] <> 'ehhwb_61') or ([mhqukb_41] <> '' and [mhqukb_41] <> 'ehhwb_61') or ([mhqukb_42] <> '' and [mhqukb_42] <> 'ehhwb_61') or ([cidi5_4] <> '' and [cidi5_4] <> 'ehhwb_61') or ([cidi5_5] <> '' and [cidi5_5] <> 'ehhwb_61')",,,,,,
well_being,emotional_health_history_and_wellbeing,,descriptive,"General Well-Being

Finally, we would like to know how you feel about things in general.",,,,,,,,,,,,,
mhqukb_57,emotional_health_history_and_wellbeing,,radio,"In general, how happy are you?","ehhwb_101, Extremely happy | ehhwb_102, Very happy | ehhwb_103, Moderately happy | ehhwb_104, Moderately unhappy | ehhwb_105, Very unhappy | ehhwb_106, Extremely unhappy | pmi_dontknow, Don't know | pmi_prefernottoanswer, Prefer not to answer",,,,,,,,,,,,
mhqukb_58,emotional_health_history_and_wellbeing,,radio,"To what extent do you feel your life to be meaningful?","ehhwb_8, Not at all | ehhwb_37, A little | ehhwb_107, A moderate amount | ehhwb_108, Very much | ehhwb_109, An extreme amount | pmi_dontknow, Don't know | pmi_prefernottoanswer, Prefer not to answer","Meaningful: To have a purpose.",,,,,,,,,,,
outro,emotional_health_history_and_wellbeing,,descriptive,"Thank you for answering these questions. Providing this information will help researchers better understand mental health and well-being. Your privacy is very important to us. Your name and identity will be separated from your answers before information is shared with approved researchers.

For more information on mental health topics and research: https://www.nimh.nih.gov/health/index.shtml

If you or someone you care about needs help:

NIMH Getting Help page: https://www.nimh.nih.gov/health/find-help/index.shtml

SAMHSA Treatment Locator: https://findtreatment.samhsa.gov/

Call, text, or chat 988 for free, and available 24/7/365, connecting those experiencing a mental health, substance use, or suicidal crisis with trained crisis counselors.",,,,,,,,,,,,,
