field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
cancer_howoldwereyoubloodcancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had blood or soft tissue cancer?","HowOldWereYouBloodCancer_Child, Child (0-11) | HowOldWereYouBloodCancer_Adolescent, Adolescent (12-17) | HowOldWereYouBloodCancer_Adult, Adult (18-64) | HowOldWereYouBloodCancer_OlderAdult, Older adult (65-74) | HowOldWereYouBloodCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_bloodcancer_yes(CancerConditions_BloodCancer)] = '1'",,,,,,
cancer_rxmedsforbloodcancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for blood or soft tissue cancer?","RxMedsforBloodCancer_Yes, Yes | RxMedsforBloodCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_bloodcancer_yes(CancerConditions_BloodCancer)] = '1'",,,,,,
cancercondition_bonecancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had bone cancer? Select all that apply.","CancerConditions_BoneCancer, Self | MotherCancerCondition_BoneCancer, Mother | FatherCancerCondition_BoneCancer, Father | SiblingCancerCondition_BoneCancer, Sibling | DaughterCancerCondition_BoneCancer, Daughter | SonCancerCondition_BoneCancer, Son | GrandparentCancerCondition_BoneCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_BoneCancer)] = '1'",,,,,,
cancer_bonecancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for bone cancer?","BoneCancerCurrently_Yes, Yes | BoneCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_bonecancer_yes(CancerConditions_BoneCancer)] = '1'",,,,,,
cancer_howoldwereyoubonecancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had bone cancer?","HowOldWereYouBoneCancer_Child, Child (0-11) | HowOldWereYouBoneCancer_Adolescent, Adolescent (12-17) | HowOldWereYouBoneCancer_Adult, Adult (18-64) | HowOldWereYouBoneCancer_OlderAdult, Older adult (65-74) | HowOldWereYouBoneCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_bonecancer_yes(CancerConditions_BoneCancer)] = '1'",,,,,,
cancer_rxmedsforbonecancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for bone cancer?","RxMedsforBoneCancer_Yes, Yes | RxMedsforBoneCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_bonecancer_yes(CancerConditions_BoneCancer)] = '1'",,,,,,
cancercondition_braincancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had brain cancer? Select all that apply.","CancerConditions_BrainCancer, Self | MotherCancerCondition_BrainCancer, Mother | FatherCancerCondition_BrainCancer, Father | SiblingCancerCondition_BrainCancer, Sibling | DaughterCancerCondition_BrainCancer, Daughter | SonCancerCondition_BrainCancer, Son | GrandparentCancerCondition_BrainCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_BrainCancer)] = '1'",,,,,,
cancer_braincancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for brain cancer?","BrainCancerCurrently_Yes, Yes | BrainCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_braincancer_yes(CancerConditions_BrainCancer)] = '1'",,,,,,
cancer_howoldwereyoubraincancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had brain cancer?","HowOldWereYouBrainCancer_Child, Child (0-11) | HowOldWereYouBrainCancer_Adolescent, Adolescent (12-17) | HowOldWereYouBrainCancer_Adult, Adult (18-64) | HowOldWereYouBrainCancer_OlderAdult, Older adult (65-74) | HowOldWereYouBrainCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_braincancer_yes(CancerConditions_BrainCancer)] = '1'",,,,,,
cancer_rxmedsforbraincancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for brain cancer?","RxMedsforBrainCancer_Yes, Yes | RxMedsforBrainCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_braincancer_yes(CancerConditions_BrainCancer)] = '1'",,,,,,
cancercondition_breastcancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had breast cancer? Select all that apply.","CancerConditions_BreastCancer, Self | MotherCancerCondition_BreastCancer, Mother | FatherCancerCondition_BreastCancer, Father | SiblingCancerCondition_BreastCancer, Sibling | DaughterCancerCondition_BreastCancer, Daughter | SonCancerCondition_BreastCancer, Son | GrandparentCancerCondition_BreastCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_BreastCancer)] = '1'",,,,,,
cancer_breastcancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for breast cancer?","BreastCancerCurrently_Yes, Yes | BreastCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_breastcancer_yes(CancerConditions_BreastCancer)] = '1'",,,,,,
cancer_howoldwereyoubreastcancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had breast cancer?","HowOldWereYouBreastCancer_Child, Child (0-11) | HowOldWereYouBreastCancer_Adolescent, Adolescent (12-17) | HowOldWereYouBreastCancer_Adult, Adult (18-64) | HowOldWereYouBreastCancer_OlderAdult, Older adult (65-74) | HowOldWereYouBreastCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_breastcancer_yes(CancerConditions_BreastCancer)] = '1'",,,,,,
cancer_rxmedsforbreastcancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for breast cancer?","RxMedsforBreastCancer_Yes, Yes | RxMedsforBreastCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_breastcancer_yes(CancerConditions_BreastCancer)] = '1'",,,,,,
cancercondition_cervicalcancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had cervical cancer? Select all that apply.","CancerConditions_CervicalCancer, Self | MotherCancerCondition_CervicalCancer, Mother | SiblingCancerCondition_CervicalCancer, Sibling | DaughterCancerCondition_CervicalCancer, Daughter | GrandparentCancerCondition_CervicalCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_CervicalCancer)] = '1'",,,,,,
cancer_cervicalcancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for cervical cancer?","CervicalCancerCurrently_Yes, Yes | CervicalCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_cervicalcancer_yes(CancerConditions_CervicalCancer)] = '1'",,,,,,
cancer_howoldwereyoucervicalcancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had cervical cancer?","HowOldWereYouCervicalCancer_Child, Child (0-11) | HowOldWereYouCervicalCancer_Adolescent, Adolescent (12-17) | HowOldWereYouCervicalCancer_Adult, Adult (18-64) | HowOldWereYouCervicalCancer_OlderAdult, Older adult (65-74) | HowOldWereYouCervicalCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_cervicalcancer_yes(CancerConditions_CervicalCancer)] = '1'",,,,,,
cancer_rxmedsforcervicalcancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for cervical cancer?","RxMedsforCervicalCancer_Yes, Yes | RxMedsforCervicalCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_cervicalcancer_yes(CancerConditions_CervicalCancer)] = '1'",,,,,,
cancercondition_colonrectalcancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had colon cancer/rectal cancer? Select all that apply.","CancerConditions_ColonRectalCancer, Self | MotherCancerCondition_ColonRectalCancer, Mother | FatherCancerCondition_ColonRectalCancer, Father | SiblingCancerCondition_ColonRectalCancer, Sibling | DaughterCancerCondition_ColonRectalCancer, Daughter | SonCancerCondition_ColonRectalCancer, Son | GrandparentCancerCondition_ColonRectalCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_ColonRectalCancer)] = '1'",,,,,,
cancer_colonrectalcancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for colon cancer/rectal cancer?","ColonRectalCancerCurrently_Yes, Yes | ColonRectalCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_colonrectalcancer_yes(CancerConditions_ColonRectalCancer)] = '1'",,,,,,
cancer_howoldwereyoucolonrectalcancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had colon cancer/rectal cancer?","HowOldWereYouColonRectalCancer_Child, Child (0-11) | HowOldWereYouColonRectalCancer_Adolescent, Adolescent (12-17) | HowOldWereYouColonRectalCancer_Adult, Adult (18-64) | HowOldWereYouColonRectalCancer_OlderAdult, Older adult (65-74) | HowOldWereYouColonRectalCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_colonrectalcancer_yes(CancerConditions_ColonRectalCancer)] = '1'",,,,,,
cancer_rxmedsforcolonrectalcancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for colon cancer/rectal cancer?","RxMedsforColonRectalCancer_Yes, Yes | RxMedsforColonRectalCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_colonrectalcancer_yes(CancerConditions_ColonRectalCancer)] = '1'",,,,,,
cancercondition_endocrinecancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had endocrine cancer? Select all that apply.","CancerConditions_EndocrineCancer, Self | MotherCancerCondition_EndocrineCancer, Mother | FatherCancerCondition_EndocrineCancer, Father | SiblingCancerCondition_EndocrineCancer, Sibling | DaughterCancerCondition_EndocrineCancer, Daughter | SonCancerCondition_EndocrineCancer, Son | GrandparentCancerCondition_EndocrineCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_EndocrineCancer)] = '1'",,,,,,
cancer_endocrinecancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for endocrine cancer?","EndocrineCancerCurrently_Yes, Yes | EndocrineCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_endocrinecancer_yes(CancerConditions_EndocrineCancer)] = '1'",,,,,,
cancer_howoldwereyouendocrinecancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had endocrine cancer?","HowOldWereYouEndocrineCancer_Child, Child (0-11) | HowOldWereYouEndocrineCancer_Adolescent, Adolescent (12-17) | HowOldWereYouEndocrineCancer_Adult, Adult (18-64) | HowOldWereYouEndocrineCancer_OlderAdult, Older adult (65-74) | HowOldWereYouEndocrineCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_endocrinecancer_yes(CancerConditions_EndocrineCancer)] = '1'",,,,,,
cancer_rxmedsforendocrinecancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for endocrine cancer?","RxMedsforEndocrineCancer_Yes, Yes | RxMedsforEndocrineCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_endocrinecancer_yes(CancerConditions_EndocrineCancer)] = '1'",,,,,,
cancercondition_endometrialcancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had endometrial cancer? Select all that apply.","CancerConditions_EndometrialCancer, Self | MotherCancerCondition_EndometrialCancer, Mother | SiblingCancerCondition_EndometrialCancer, Sibling | DaughterCancerCondition_EndometrialCancer, Daughter | GrandparentCancerCondition_EndometrialCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_EndometrialCancer)] = '1'",,,,,,
cancer_endometrialcancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for endometrial cancer?","EndometrialCancerCurrently_Yes, Yes | EndometrialCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_endometrialcancer_yes(CancerConditions_EndometrialCancer)] = '1'",,,,,,
cancer_howoldwereyouendometrialcancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had endometrial cancer?","HowOldWereYouEndometrialCancer_Child, Child (0-11) | HowOldWereYouEndometrialCancer_Adolescent, Adolescent (12-17) | HowOldWereYouEndometrialCancer_Adult, Adult (18-64) | HowOldWereYouEndometrialCancer_OlderAdult, Older adult (65-74) | HowOldWereYouEndometrialCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_endometrialcancer_yes(CancerConditions_EndometrialCancer)] = '1'",,,,,,
cancer_rxmedsforendometrialcancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for endometrial cancer?","RxMedsforEndometrialCancer_Yes, Yes | RxMedsforEndometrialCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_endometrialcancer_yes(CancerConditions_EndometrialCancer)] = '1'",,,,,,
cancercondition_esophagealcancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had esophageal cancer? Select all that apply.","CancerConditions_EsophagealCancer, Self | MotherCancerCondition_EsophagealCancer, Mother | FatherCancerCondition_EsophagealCancer, Father | SiblingCancerCondition_EsophagealCancer, Sibling | DaughterCancerCondition_EsophagealCancer, Daughter | SonCancerCondition_EsophagealCancer, Son | GrandparentCancerCondition_EsophagealCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_EsophagealCancer)] = '1'",,,,,,
cancer_esophagealcancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for esophageal cancer?","EsophagealCancerCurrently_Yes, Yes | EsophagealCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_esophagealcancer_yes(CancerConditions_EsophagealCancer)] = '1'",,,,,,
cancer_howoldwereyouesophagealcancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had esophageal cancer?","HowOldWereYouEsophagealCancer_Child, Child (0-11) | HowOldWereYouEsophagealCancer_Adolescent, Adolescent (12-17) | HowOldWereYouEsophagealCancer_Adult, Adult (18-64) | HowOldWereYouEsophagealCancer_OlderAdult, Older adult (65-74) | HowOldWereYouEsophagealCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_esophagealcancer_yes(CancerConditions_EsophagealCancer)] = '1'",,,,,,
cancer_rxmedsforesophagealcancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for esophageal cancer?","RxMedsforEsophagealCancer_Yes, Yes | RxMedsforEsophagealCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_esophagealcancer_yes(CancerConditions_EsophagealCancer)] = '1'",,,,,,
cancercondition_eyecancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had eye cancer? Select all that apply.","CancerConditions_EyeCancer, Self | MotherCancerCondition_EyeCancer, Mother | FatherCancerCondition_EyeCancer, Father | SiblingCancerCondition_EyeCancer, Sibling | DaughterCancerCondition_EyeCancer, Daughter | SonCancerCondition_EyeCancer, Son | GrandparentCancerCondition_EyeCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_EyeCancer)] = '1'",,,,,,
cancer_eyecancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for eye cancer?","EyeCancerCurrently_Yes, Yes | EyeCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_eyecancer_yes(CancerConditions_EyeCancer)] = '1'",,,,,,
cancer_howoldwereyoueyecancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had eye cancer?","HowOldWereYouEyeCancer_Child, Child (0-11) | HowOldWereYouEyeCancer_Adolescent, Adolescent(12-17) | HowOldWereYouEyeCancer_Adult, Adult (18-64) | HowOldWereYouEyeCancer_OlderAdult, Older adult (65-64) | HowOldWereYouEyeCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_eyecancer_yes(CancerConditions_EyeCancer)] = '1'",,,,,,
cancer_rxmedsforeyecancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for eye cancer?","RxMedsforEyeCancer_Yes, Yes | RxMedsforEyeCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_eyecancer_yes(CancerConditions_EyeCancer)] = '1'",,,,,,
cancercondition_headneckcancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had head and neck cancer? (This includes cancers of the mouth, sinuses, nose, or throat. This does not include brain cancer.) Select all that apply.","CancerConditions_HeadNeckCancer, Self | MotherCancerCondition_HeadNeckCancer, Mother | FatherCancerCondition_HeadNeckCancer, Father | SiblingCancerCondition_HeadNeckCancer, Sibling | DaughterCancerCondition_HeadNeckCancer, Daughter | SonCancerCondition_HeadNeckCancer, Son | GrandparentCancerCondition_HeadNeckCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_HeadNeckCancer)] = '1'",,,,,,
cancer_headneckcancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for head and neck cancer? (This includes cancers of the mouth, sinuses, nose, or throat. This does not include brain cancer.)","HeadNeckCancerCurrently_Yes, Yes | HeadNeckCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_headneckcancer_yes(CancerConditions_HeadNeckCancer)] = '1'",,,,,,
cancer_howoldwereyouheadneckcancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had head and neck cancer? (This includes cancers of the mouth, sinuses, nose, or throat. This does not include brain cancer.)","HowOldWereYouHeadNeckCancer_Child, Child (0-11) | HowOldWereYouHeadNeckCancer_Adolescent, Adolescent (12-17) | HowOldWereYouHeadNeckCancer_Adult, Adult (18-64) | HowOldWereYouHeadNeckCancer_OlderAdult, Older adult (65-74) | HowOldWereYouHeadNeckCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_headneckcancer_yes(CancerConditions_HeadNeckCancer)] = '1'",,,,,,
cancer_rxmedsforheadneckcancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for head and neck cancer? (This includes cancers of the mouth, sinuses, nose, or throat. This does not include brain cancer.)","RxMedsforHeadNeckCancer_Yes, Yes | RxMedsforHeadNeckCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_headneckcancer_yes(CancerConditions_HeadNeckCancer)] = '1'",,,,,,
cancercondition_kidneycancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had kidney cancer? Select all that apply.","CancerConditions_KidneyCancer, Self | MotherCancerCondition_KidneyCancer, Mother | FatherCancerCondition_KidneyCancer, Father | SiblingCancerCondition_KidneyCancer, Sibling | DaughterCancerCondition_KidneyCancer, Daughter | SonCancerCondition_KidneyCancer, Son | GrandparentCancerCondition_KidneyCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_KidneyCancer)] = '1'",,,,,,
cancer_kidneycancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for kidney cancer?","KidneyCancerCurrently_Yes, Yes | KidneyCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_kidneycancer_yes(CancerConditions_KidneyCancer)] = '1'",,,,,,
cancer_howoldwereyoukidneycancer,personal_and_family_health_history,,radio,"About how old were you when you were first told you had kidney cancer?","HowOldWereYouKidneyCancer_Child, Child (0-11) | HowOldWereYouKidneyCancer_Adolescent, Adolescent (12-17) | HowOldWereYouKidneyCancer_Adult, Adult (18-64) | HowOldWereYouKidneyCancer_OlderAdult, Older adult (65-74) | HowOldWereYouKidneyCancer_Elderly, Elderly (75+)","Start Date: 10/12/2018",,,,,"[cancercondition_kidneycancer_yes(CancerConditions_KidneyCancer)] = '1'",,,,,,
cancer_rxmedsforkidneycancer,personal_and_family_health_history,,radio,"Are you currently prescribed medications and/or receiving treatment for kidney cancer?","RxMedsforKidneyCancer_Yes, Yes | RxMedsforKidneyCancer_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_kidneycancer_yes(CancerConditions_KidneyCancer)] = '1'",,,,,,
cancercondition_lungcancer_yes,personal_and_family_health_history,,checkbox,"Including yourself, who in your family has had lung cancer? Select all that apply.","CancerConditions_LungCancer, Self | MotherCancerCondition_LungCancer, Mother | FatherCancerCondition_LungCancer, Father | SiblingCancerCondition_LungCancer, Sibling | DaughterCancerCondition_LungCancer, Daughter | SonCancerCondition_LungCancer, Son | GrandparentCancerCondition_LungCancer, Grandparent","cancercondition_xx_yes = Start Date: 11/19/2020, all response codes = Start Date: 5/31/2018",,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_LungCancer)] = '1'",,,,,,
cancer_lungcancercurrently,personal_and_family_health_history,,radio,"Are you still seeing a doctor or health care provider for lung cancer?","LungCancerCurrently_Yes, Yes | LungCancerCurrently_No, No","Start Date: 10/12/2018",,,,,"[cancercondition_lungcancer_yes(CancerConditions_LungCancer)] = '1'",,,,,,
