field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
nds_7,social_determinants_of_health_english,,radio,"There are too many people hanging around on the streets near my home.","SDOH_5, Strongly disagree | SDOH_4, Disagree | SDOH_2, Agree | SDOH_1, Strongly agree","Start Date: 11/01/2021",,,,,,,,,,,
nds_8,social_determinants_of_health_english,,radio,"There is a lot of crime in my neighborhood.","SDOH_5, Strongly disagree | SDOH_4, Disagree | SDOH_2, Agree | SDOH_1, Strongly agree","Start Date: 11/01/2021",,,,,,,,,,,
nds_9,social_determinants_of_health_english,,radio,"There is too much drug use in my neighborhood.","SDOH_5, Strongly disagree | SDOH_4, Disagree | SDOH_2, Agree | SDOH_1, Strongly agree","Start Date: 11/01/2021",,,,,,,,,,,
nds_10,social_determinants_of_health_english,,radio,"There is too much alcohol use in my neighborhood.","SDOH_5, Strongly disagree | SDOH_4, Disagree | SDOH_2, Agree | SDOH_1, Strongly agree","Start Date: 11/01/2021",,,,,,,,,,,
nds_11,social_determinants_of_health_english,,radio,"I'm always having trouble with my neighbors.","SDOH_5, Strongly disagree | SDOH_4, Disagree | SDOH_2, Agree | SDOH_1, Strongly agree","Start Date: 11/01/2021",,,,,,,,,,,
nds_12,social_determinants_of_health_english,,radio,"In my neighborhood, people watch out for each other.","SDOH_5, Strongly disagree | SDOH_4, Disagree | SDOH_2, Agree | SDOH_1, Strongly agree","Start Date: 11/01/2021",,,,,,,,,,,
nds_13,social_determinants_of_health_english,,radio,"My neighborhood is safe.","SDOH_5, Strongly disagree | SDOH_4, Disagree | SDOH_2, Agree | SDOH_1, Strongly agree","Start Date: 11/01/2021",,,,,,,,,,,
ips_1,social_determinants_of_health_english,"The next questions ask about what is in your neighborhood. Think about the area around your home that you can walk to in 10-15 minutes.",radio,"What is the main type of housing in your neighborhood? ","SDOH_10, Detached single-family housing | SDOH_11, Townhouses, row house, apartments, or condos of 2-3 stories | SDOH_12, Mix of single-family residences and townhouses, row houses, apartments, or condos | SDOH_13, Apartments or condos of 4-12 stories | SDOH_14, Apartments or condos of more than 12 stories | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017 ",,,,,,,,,,,
ips_2,social_determinants_of_health_english,,radio,"Many shops, stores, markets or other places to buy things I need are within easy walking distance of my home. Would you say that you...
","SDOH_5, Strongly disagree | SDOH_6, Somewhat disagree | SDOH_7, Somewhat agree | SDOH_1, Strongly agree | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017 ",,,,,,,,,,,
ips_3,social_determinants_of_health_english,,radio,"It is within a 10-15 minute walk to a transit stop (such as bus, train, trolley, or tram) from my home. Would you say that you...","SDOH_5, Strongly disagree | SDOH_6, Somewhat disagree | SDOH_7, Somewhat agree | SDOH_1, Strongly agree | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017",,,,,,,,,,,
ips_4,social_determinants_of_health_english,,radio,"There are sidewalks on most of the streets in my neighborhood. Would you say that you...","SDOH_5, Strongly disagree | SDOH_6, Somewhat disagree | SDOH_7, Somewhat agree | SDOH_1, Strongly agree | SDOH_9, Does not apply to my neighborhood | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017",,,,,,,,,,,
ips_5,social_determinants_of_health_english,,radio,"There are facilities to bicycle in or near my neighborhood, such as special lanes, separate paths or trails, or shared use paths for cycles and pedestrians. Would you say that you...","SDOH_5, Strongly disagree | SDOH_6, Somewhat disagree | SDOH_7, Somewhat agree | SDOH_1, Strongly agree | SDOH_9, Does not apply to my neighborhood | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017",,,,,,,,,,,
ips_6,social_determinants_of_health_english,,radio,"My neighborhood has several free or low-cost recreation facilities, such as parks, walking trails, bike paths, recreation centers, playgrounds, public swimming pools, etc. Would you say that you...","SDOH_5, Strongly disagree | SDOH_6, Somewhat disagree | SDOH_7, Somewhat agree | SDOH_1, Strongly agree | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017",,,,,,,,,,,
ips_7,social_determinants_of_health_english,,radio,"The crime rate in my neighborhood makes it unsafe to go on walks at night. Would you say that you...","SDOH_5, Strongly disagree | SDOH_6, Somewhat disagree | SDOH_7, Somewhat agree | SDOH_1, Strongly agree | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017",,,,,,,,,,,
ips_16,social_determinants_of_health_english,,radio,"The crime rate in my neighborhood makes it unsafe to go on walks during the day. Would you say that you...","SDOH_5, Strongly disagree | SDOH_6, Somewhat disagree | SDOH_7, Somewhat agree | SDOH_1, Strongly agree | PMI_DontKnow, Don't know/Not sure","Start Date: 11/01/2021 EXCEPT PMI_DontKnow: 5/30/2017",,,,,,,,,,,
sdoh_mos_ss_1,social_determinants_of_health_english,"Supportive relationships may play a key role in helping people live healthy lives. Answering the following questions may help researchers learn more about the potential health benefits of supportive relationships.

People sometimes look to others for friendship, help, or other types of support. Choose the answer that best describes how often you can find support if you need it?",radio,"Someone to help you if you were confined to bed","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_mos_ss_2,social_determinants_of_health_english,,radio,"Someone to take you to the doctor if you need it","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_mos_ss_3,social_determinants_of_health_english,,radio,"Someone to prepare your meals if you were unable to do it yourself","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_mos_ss_4,social_determinants_of_health_english,,radio,"Someone to help with daily chores if you were sick","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_mos_ss_5,social_determinants_of_health_english,,radio,"Someone to have a good time with","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_mos_ss_6,social_determinants_of_health_english,,radio,"Someone to turn to for suggestions about how to deal with a personal problem","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_mos_ss_7,social_determinants_of_health_english,,radio,"Someone who understands your problems","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_mos_ss_8,social_determinants_of_health_english,,radio,"Someone to love and make you feel wanted","SDOH_15, None of the time | SDOH_16, A little of the time | SDOH_17, Some of the time | SDOH_18, Most of the time | SDOH_19, All of the time","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_2,social_determinants_of_health_english,"We would like to ask you some questions about your relationships with others. Choose the answer that is true for you.",radio,"I lack companionship","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_3,social_determinants_of_health_english,,radio,"There is no one I can turn to ","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_9,social_determinants_of_health_english,,radio,"I am an outgoing person","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_11,social_determinants_of_health_english,,radio,"I feel left out","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_14,social_determinants_of_health_english,,radio,"I feel isolated from others","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_15,social_determinants_of_health_english,,radio,"I can find companionship when I want it","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_17,social_determinants_of_health_english,,radio,"I am unhappy being so withdrawn","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_ucla_ls8_18,social_determinants_of_health_english,,radio,"People are around me but not with me","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_23, Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_1,social_determinants_of_health_english,"People who experience discrimination may be at higher risk of negative health outcomes. Sharing your experiences with discrimination in everyday life and in healthcare settings may help researchers learn how to reduce negative health outcomes associated with discrimination.

The next statements describe how others may treat you. In your day-to-day life, how often do any of these happen to you?",radio,"You are treated with less courtesy than other people are.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_2,social_determinants_of_health_english,,radio,"You are treated with less respect than other people are.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_3,social_determinants_of_health_english,,radio,"You receive poorer service than other people at restaurants or stores.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_4,social_determinants_of_health_english,,radio,"People act as if they think you are not smart.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_5,social_determinants_of_health_english,,radio,"People act as if they are afraid of you.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_6,social_determinants_of_health_english,,radio,"People act as if they think you are dishonest.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_7,social_determinants_of_health_english,,radio,"People act as if they're better than you are.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_8,social_determinants_of_health_english,,radio,"You are called names or insulted.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_9,social_determinants_of_health_english,,radio,"You are threatened or harassed.","SDOH_24, Almost everyday | SDOH_25, At least once a week | SDOH_26, A few times a month | SDOH_27, A few times a year | SDOH_28, Less than once a year | SDOH_20, Never","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_eds_follow_up_1,social_determinants_of_health_english,,checkbox,"What do you think is the main reason for these experiences? ","SDOH_29, Your ancestry or national origins | SDOH_30, Your gender | SDOH_31, Your race | SDOH_32, Your age | SDOH_33, Your religion | SDOH_34, Your height | SDOH_35, Your weight | SDOH_36, Some other aspect of your physical appearance | SDOH_37, Your sexual orientation | SDOH_38, Your education or income level | SDOH_39, Other (specify)","Start Date: 11/01/2021",,,,,"[sdoh_eds_1] = 'SDOH_24' or [sdoh_eds_1] = 'SDOH_25' or [sdoh_eds_1] = 'SDOH_26' or [sdoh_eds_1] = 'SDOH_27' or [sdoh_eds_2] = 'SDOH_24' or [sdoh_eds_2] = 'SDOH_25' or [sdoh_eds_2] = 'SDOH_26' or [sdoh_eds_2] = 'SDOH_27' or [sdoh_eds_3] = 'SDOH_24' or [sdoh_eds_3] = 'SDOH_25' or [sdoh_eds_3] = 'SDOH_26' or [sdoh_eds_3] = 'SDOH_27' or [sdoh_eds_4] = 'SDOH_24' or [sdoh_eds_4] = 'SDOH_25' or [sdoh_eds_4] = 'SDOH_26' or [sdoh_eds_4] = 'SDOH_27' or [sdoh_eds_5] = 'SDOH_24' or [sdoh_eds_5] = 'SDOH_25' or [sdoh_eds_5] = 'SDOH_26' or [sdoh_eds_5] = 'SDOH_27' or [sdoh_eds_6] = 'SDOH_24' or [sdoh_eds_6] = 'SDOH_25' or [sdoh_eds_6] = 'SDOH_26' or [sdoh_eds_6] = 'SDOH_27' or [sdoh_eds_7] = 'SDOH_24' or [sdoh_eds_7] = 'SDOH_25' or [sdoh_eds_7] = 'SDOH_26' or [sdoh_eds_7] = 'SDOH_27' or [sdoh_eds_8] = 'SDOH_24' or [sdoh_eds_8] = 'SDOH_25' or [sdoh_eds_8] = 'SDOH_26' or [sdoh_eds_8] = 'SDOH_27' or [sdoh_eds_9] = 'SDOH_24' or [sdoh_eds_9] = 'SDOH_25' or [sdoh_eds_9] = 'SDOH_26' or [sdoh_eds_9] = 'SDOH_27'",,,,,,
sdoh_eds_follow_up_1_xx,social_determinants_of_health_english,,text,"Please specify.",,"Start Date: 11/01/2021",,,,,"[sdoh_eds_follow_up_1(SDOH_39)] = '1'",,,,,,"REGISTERED_QUESTION_SUPPRESSED
CONTROLLED_QUESTION_SUPPRESSED"
sdoh_dms_1,social_determinants_of_health_english,"The next statements describe how others may treat you. How often do any of these happen to you when you go to a doctor's office or other health care provider?",radio,"You are treated with less courtesy than other people.","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_18, Most of the time | SDOH_40, Always","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_dms_2,social_determinants_of_health_english,,radio,"You are treated with less respect than other people.","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_18, Most of the time | SDOH_40, Always","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_dms_3,social_determinants_of_health_english,,radio,"You receive poorer service than others.","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_18, Most of the time | SDOH_40, Always","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_dms_4,social_determinants_of_health_english,,radio,"A doctor or nurse acts as if he or she thinks you are not smart.","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_18, Most of the time | SDOH_40, Always","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_dms_5,social_determinants_of_health_english,,radio,"A doctor or nurse acts as if he or she is afraid of you.","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_18, Most of the time | SDOH_40, Always","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_dms_7,social_determinants_of_health_english,,radio,"A doctor or nurse acts as if he or she is better than you.","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_18, Most of the time | SDOH_40, Always","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_dms_6,social_determinants_of_health_english,,radio,"You feel like a doctor or nurse is not listening to what you were saying.","SDOH_20, Never | SDOH_21, Rarely | SDOH_22, Sometimes | SDOH_18, Most of the time | SDOH_40, Always","Start Date: 11/01/2021",,,,,,,,,,,
hvs_1,social_determinants_of_health_english,"The next set of questions asks about food and housing.

Lower food and housing security may increase the risk of negative health outcomes. Sharing your experiences about you or your family on this topic may help researchers learn how food and housing security influence health and well-being.",radio,"Within the past 12 months, we worried whether our food would run out before we got money to buy more.","SDOH_41, Often true | SDOH_42, Sometimes true | SDOH_43, Never true","Start Date: 11/01/2021",,,,,,,,,,,
hvs_2,social_determinants_of_health_english,,radio,"Within the past 12 months, the food we bought just didn't last and we didn't have money to get more.","SDOH_41, Often true | SDOH_42, Sometimes true | SDOH_43, Never true","Start Date: 11/01/2021",,,,,,,,,,,
urs_8c,social_determinants_of_health_english,,text,"In the last 12 months, how many times have you or your family moved from one home to another?

Number of moves in past 12 months:",,"Start Date: 11/01/2021",integer,0,15,,,,,,,,
ahc_2,social_determinants_of_health_english,,checkbox,"Think about the place you live. Do you have problems with any of the following? Select all that apply.","SDOH_44, Bug infestation | SDOH_45, Mold | SDOH_46, Lead paint or pipes | SDOH_47, Inadequate heat | SDOH_48, Oven or stove not working | SDOH_49, No or not working smoke detector | SDOH_50, Water leaks | SDOH_51, None of the above","Start Date: 11/01/2021",,,,,,,,,,,"@NONEOFTHEABOVE = SDOH_51"
sdoh_cpss_1,social_determinants_of_health_english,"The amount of stress you feel can lead to negative health outcomes. Sharing your experiences may help researchers identify common triggers that induce stress in individuals and ways to provide support for individuals and communities.

The next questions ask you about your feelings and thoughts during the last month. Please choose how often you felt or thought a certain way.",radio,"In the last month, how often have you been upset because of something that happened unexpectedly?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_2,social_determinants_of_health_english,,radio,"In the last month, how often have you felt that you were unable to control the important things in your life?
","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_3,social_determinants_of_health_english,,radio,"In the last month, how often have you felt nervous and ""stressed""?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_4,social_determinants_of_health_english,,radio,"In the last month, how often have you felt confident about your ability to handle your personal problems?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_5,social_determinants_of_health_english,,radio,"In the last month, how often have you felt that things were going your way?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_6,social_determinants_of_health_english,,radio,"In the last month, how often have you found that you could not cope with all the things that you had to do?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_7,social_determinants_of_health_english,,radio,"In the last month, how often have you been able to control irritations in your life?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_8,social_determinants_of_health_english,,radio,"In the last month, how often have you felt that you were on top of things?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_9,social_determinants_of_health_english,,radio,"In the last month, how often have you been angered because of things that were outside of your control?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
sdoh_cpss_10,social_determinants_of_health_english,,radio,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?","SDOH_20, Never | SDOH_52, Almost Never | SDOH_22, Sometimes | SDOH_53, Fairly Often | SDOH_54, Very Often","Start Date: 11/01/2021",,,,,,,,,,,
bmmrs_1,social_determinants_of_health_english,"Elements of religion and spirituality can effect health outcomes. Sharing your beliefs and experiences may help researchers better understand the effects of religion and spirituality on health and well-being.

The next questions ask about your spiritual life. Some questions use the word ""God."" If it makes you more comfortable, you can replace that word with whatever you believe is spiritual, holy or divine when answering.

How often do you experience the following:",radio,"I feel God's (or a higher power's) presence","SDOH_55, Many times a day | SDOH_56, Every day | SDOH_57, Most days | SDOH_58, Some days | SDOH_59, Once in a while | SDOH_60, Never or almost never | SDOH_61, I do not believe in God (or a higher power)","Start Date: 11/01/2021",,,,,,,,,,,
bmmrs_2,social_determinants_of_health_english,,radio,"I find strength and comfort in my religion","SDOH_55, Many times a day | SDOH_56, Every day | SDOH_57, Most days | SDOH_58, Some days | SDOH_59, Once in a while | SDOH_60, Never or almost never | SDOH_62, I am not religious","Start Date: 11/01/2021",,,,,,,,,,,
bmmrs_3,social_determinants_of_health_english,,radio,"I feel deep inner peace or harmony","SDOH_55, Many times a day | SDOH_56, Every day | SDOH_57, Most days | SDOH_58, Some days | SDOH_59, Once in a while | SDOH_60, Never or almost never","Start Date: 11/01/2021",,,,,,,,,,,
bmmrs_4,social_determinants_of_health_english,,radio,"I desire to be closer to or in union with God (or a higher power)","SDOH_55, Many times a day | SDOH_56, Every day | SDOH_57, Most days | SDOH_58, Some days | SDOH_59, Once in a while | SDOH_60, Never or almost never | SDOH_61, I do not believe in God (or a higher power)","Start Date: 11/01/2021",,,,,,,,,,,
bmmrs_5,social_determinants_of_health_english,,radio,"I feel God's (or a higher power's) love for me, directly or through others","SDOH_55, Many times a day | SDOH_56, Every day | SDOH_57, Most days | SDOH_58, Some days | SDOH_59, Once in a while | SDOH_60, Never or almost never | SDOH_61, I do not believe in God (or a higher power)","Start Date: 11/01/2021",,,,,,,,,,,
bmmrs_6,social_determinants_of_health_english,,radio,"I am spiritually touched by the beauty of creation","SDOH_55, Many times a day | SDOH_56, Every day | SDOH_57, Most days | SDOH_58, Some days | SDOH_59, Once in a while | SDOH_60, Never or almost never","Start Date: 11/01/2021",,,,,,,,,,,
nhs_xx,social_determinants_of_health_english,,radio,"How often do you go to religious meetings or services?","SDOH_63, More than once a week | SDOH_64, Once a week | SDOH_65, 1 to 3 times per month | SDOH_66, Less than once per month | SDOH_60, Never or almost never | SDOH_62, I am not religious","Start Date: 11/01/2021",,,,,,,,,,,"The responses were updated for this question on 11/09/2021. The following responses have been retired:
SDOH_55 | Many times a day; SDOH_56 | Every day; SDOH_57 | Most days; SDOH_58 | Some days; SDOH_59 | Once in a while;"
chis_1,social_determinants_of_health_english,"Having a preferred language that is not English can be a barrier to health care access, use of health care services, and understanding health-related information. Sharing your English-speaking abilities with us can help researchers understand the relationship between speaking English and health outcomes.

The following question asks if you speak any languages other than English at home.",radio,"Do you speak a language other than English at home?","SDOH_67, Yes | SDOH_68, No | PMI_PreferNotToAnswer, Prefer not to answer","Start Date: 11/01/2021 EXCEPT PMI_PreferNotToAnswer: 5/30/2017",,,,,,,,,,,
