field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
pregnancy_1pregnancystatus,salud_general,,radio,"¿Está usted embarazada actualmente?","1PregnancyStatus_No, No | 1PregnancyStatus_Yes, Sí | 1PregnancyStatus_DontKnow, No estoy segura | PMI_PreferNotToAnswer, Prefiero no responder",,,,,,"[overallhealth_menstrualstopped] = 'MenstrualStopped_NotSureMenstrualStopped' or [overallhealth_menstrualstopped] = 'MenstrualStopped_PeriodsHaventStopped'",,LV,,,,
yesnone_menstrualstoppedreason,salud_general,,radio,"¿Por qué pararon sus periodos menstruales?","MenstrualStoppedReason_NaturalMenopause, Menopausia natural (cambio de vida) | MenstrualStoppedReason_Surgery, Cirugía (una histerectomía para quitar el útero/matriz o una ooforectomía para quitar los ovarios) | MenstrualStoppedReason_EndometrialAblation, Ablación endometrial (quitar capa interna del utero/matriz) | MenstrualStoppedReason_MedicationTherapy, Medicación, quimioterapia o radiación | PMI_Other, Otro | PMI_NotSure, No estoy segura | PMI_PreferNotToAnswer, Prefiero no responder",,,,,,"[overallhealth_menstrualstopped] = 'MenstrualStopped_YesNone' or [overallhealth_menstrualstopped] = 'MenstrualStopped_YesButHormone'",,LV,,,,
overallhealth_hysterectomyhistory,salud_general,,radio,"¿Se sometió alguna vez a una histerectomía (es decir, cirugía para quitar el útero o matriz)?","HysterectomyHistory_No, No | HysterectomyHistory_Yes, Sí | HysterectomyHistory_NotSure, No estoy segura | PMI_PreferNotToAnswer, Prefiero no responder",,,,,,,,LV,,,,
overallhealth_hysterectomyhistoryage,salud_general,,text,"¿A qué edad tuvo la cirugía?",,,integer,1,99,,"[overallhealth_hysterectomyhistory] = 'HysterectomyHistory_Yes'",,LV,,,,
overallhealth_ovaryremovalhistory,salud_general,,radio,"¿Alguna vez le quitaron un ovario?","OvaryRemovalHistory_No, No | OvaryRemovalHistory_YesSectioned, Sí, pero solo un ovario o parte de un ovario | OvaryRemovalHistory_YesBoth, Sí, ambos ovarios | OvaryRemovalHistory_YesUnsure, Sí, pero no sé si uno o ambos ovarios | OvaryRemovalHistory_NotSure, No estoy segura | PMI_PreferNotToAnswer, Prefiero no responder",,,,,,"[overallhealth_hysterectomyhistory] = 'HysterectomyHistory_No' or [overallhealth_hysterectomyhistory] = 'HysterectomyHistory_NotSure' or [overallhealth_hysterectomyhistory] = 'PMI_PreferNotToAnswer'",,LV,,,,
overallhealthovaryremovalhistoryage,salud_general,,text,"¿A qué edad tuvo la cirugía?",,,integer,1,99,,"[overallhealth_ovaryremovalhistory] = 'OvaryRemovalHistory_YesBoth' or [overallhealth_ovaryremovalhistory] = 'OvaryRemovalHistory_YesSectioned' or [overallhealth_ovaryremovalhistory] = 'OvaryRemovalHistory_YesUnsure'",,LV,,,,
overallhealth_organtransplant,salud_general,"Como parte del estudio, es posible que se le pida una muestra de sangre. La siguiente sección incluye preguntas sobre algunas enfermedades o procedimientos previos, como un trasplante de médula ósea, que podrían causar problemas para utilizar su muestra de sangre en investigación. Además, puede ser que cierta información personal no se encuentre en su expediente médico (medical chart), que podría ser útil para los investigadores. ",radio,"¿Se ha sometido a algún tipo de trasplante?","OrganTransplant_Yes, Sí | OrganTransplant_No, No | PMI_Dontknow, No sé",,,,,,,,LV,,,,
organtransplant_organtransplantdescription,salud_general,,checkbox,"En caso afirmativo, especifique (p. ej., trasplante de médula ósea, etc.):","OrganTransplantDescription_Heart, Corazón | OrganTransplantDescription_Kidney, Riñón | OrganTransplantDescription_Liver, Hígado | OrganTransplantDescription_Lung, Pulmón | OrganTransplantDescription_Pancreas, Páncreas | OrganTransplantDescription_Intestine, Intestino | OrganTransplantDescription_OtherOrgan, Otro organo | OrganTransplantDescription_Cornea, Cornea | OrganTransplantDescription_Bone, Hueso | OrganTransplantDescription_Valve, Válvula | OrganTransplantDescription_Skin, Piel | OrganTransplantDescription_BloodVessels, Vasos sanguíneos | OrganTransplantDescription_OtherTissue, Otro tejido",,,,,,"[overallhealth_organtransplant] = 'OrganTransplant_Yes'",,LV,,,,
otherorgan_freetextbox,salud_general,,text,"Otro organo - especifique:",,,,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherOrgan)] = '1'",,LV,,,,
othertissue_freetextbox,salud_general,,text,"Otro tejido - especifique:",,,,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherTissue)] = '1'",,LV,,,,
organtransplant_hearttransplantdate,salud_general,,text,"Corazón - Seleccione fecha: ",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Heart)] = '1'",,LV,,,,
organtransplant_kidneytransplantdate,salud_general,,text,"Riñón - Seleccione fecha:
",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Kidney)] = '1'",,LV,,,,
organtransplant_livertransplantdate,salud_general,,text,"Hígado - Seleccione fecha: ",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Liver)] = '1'",,LV,,,,
organtransplant_lungtransplantdate,salud_general,,text,"Pulmón - Seleccione fecha:",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Lung)] = '1'",,LV,,,,
organtransplant_pancreastransplantdate,salud_general,,text,"Páncreas - Seleccione fecha:",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Pancreas)] = '1'",,LV,,,,
organtransplant_intestinetransplantdate,salud_general,,text,"Intestino - Seleccione fecha:",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Intestine)] = '1'",,LV,,,,
organtransplant_otherorgantransplantdate,salud_general,,text,"Otro organo - Seleccione fecha:",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherOrgan)] = '1'",,LV,,,,
organtransplant_corneatransplantdate,salud_general,,text,"Cornea - Seleccione fecha:",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Cornea)] = '1'",,LV,,,,
organtransplant_bonetransplantdate,salud_general,,text,"Hueso - Seleccione fecha:",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Bone)] = '1'",,LV,,,,
organtransplant_valvetransplantdate,salud_general,,text,"Válvula - Seleccione fecha: ",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Valve)] = '1'",,LV,,,,
organtransplant_skintransplantdate,salud_general,,text,"Piel - Seleccione fecha ",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_Skin)] = '1'",,LV,,,,
organtransplant_bloodvesseltransplantdate,salud_general,,text,"Vasos sanguíneos - Seleccione fecha: ",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_BloodVessels)] = '1'",,LV,,,,
organtransplant_othertissuetransplantdate,salud_general,,text,"Otro tejido - Seleccione fecha:",,,date_mdy,,,,"[organtransplant_organtransplantdescription(OrganTransplantDescription_OtherTissue)] = '1'",,LV,,,,
overallhealth_outsidetravel6month,salud_general,,radio,"¿Ha viajado fuera del país en los últimos 6 meses?","OutsideTravel6Month_Yes, Sí | OutsideTravel6Month_No, No | OutsideTravel6Month_DontKnow, No sé",,,,,,,,LV,,,,
outsidetravel6month_outsidetravel6monthwheretraveled,salud_general,,text,"Si es afirmativo, ¿dónde? Lugar de viaje:",,,,,,,"[overallhealth_outsidetravel6month] = 'OutsideTravel6Month_Yes'",,LV,,,,
outsidetravel6month_outsidetravel6monthhowlong,salud_general,,text,"Si es afirmativo ¿por cuánto tiempo? Número de días:",,,integer,1,255,,"[overallhealth_outsidetravel6month] = 'OutsideTravel6Month_Yes'",,LV,,,,
overallhealth_outro,salud_general,,descriptive,"La información que compartió puede ayudar a los investigadores a llegar a los próximos descubrimientos médicos importantes.",,,,,,,,,,,,,
