field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
cancer_howoldwereyouesophagealcancer,personal_and_family_health_history,,radio,"¿Aproximadamente cuántos años tenía cuando le dijeron por primera vez que padecía cáncer de esófago?","HowOldWereYouEsophagealCancer_Child, Niño (0-11) | HowOldWereYouEsophagealCancer_Adolescent, Adolescente (12-17) | HowOldWereYouEsophagealCancer_Adult, Adulto (18-64) | HowOldWereYouEsophagealCancer_OlderAdult, Adulto mayor (65-74) | HowOldWereYouEsophagealCancer_Elderly, Tercera edad (75+)",,,,,,"[cancercondition_esophagealcancer_yes(CancerConditions_EsophagealCancer)] = '1'",,,,,,
cancer_rxmedsforesophagealcancer,personal_and_family_health_history,,radio,"¿Actualmente tiene medicamentos recetados y/o recibe tratamiento para el cáncer de esófago?","RxMedsforEsophagealCancer_Yes, Sí | RxMedsforEsophagealCancer_No, No",,,,,,"[cancercondition_esophagealcancer_yes(CancerConditions_EsophagealCancer)] = '1'",,,,,,
cancercondition_eyecancer_yes,personal_and_family_health_history,,checkbox,"Incluyendo a usted, ¿quién en su familia ha tenido cáncer de ojo? Elija todas las opciones que correspondan.","CancerConditions_EyeCancer, Yo | MotherCancerCondition_EyeCancer, Madre | FatherCancerCondition_EyeCancer, Padre | SiblingCancerCondition_EyeCancer, Hermano | DaughterCancerCondition_EyeCancer, Hija | SonCancerCondition_EyeCancer, Hijo | GrandparentCancerCondition_EyeCancer, Abuelo",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_EyeCancer)] = '1'",,,,,,
cancer_eyecancercurrently,personal_and_family_health_history,,radio,"¿Todavía está viendo a algún médico o proveedor de servicios de salud para el cáncer de ojo? ","EyeCancerCurrently_Yes, Sí | EyeCancerCurrently_No, No",,,,,,"[cancercondition_eyecancer_yes(CancerConditions_EyeCancer)] = '1'",,,,,,
cancer_howoldwereyoueyecancer,personal_and_family_health_history,,radio,"¿Aproximadamente cuántos años tenía cuando le dijeron por primera vez que padecía cáncer de ojo?","HowOldWereYouEyeCancer_Child, Niño (0-11) | HowOldWereYouEyeCancer_Adolescent, Adolescente (12-17) | HowOldWereYouEyeCancer_Adult, Adulto (18-64) | HowOldWereYouEyeCancer_OlderAdult, Adulto mayor (65-64) | HowOldWereYouEyeCancer_Elderly, Tercera edad (75+)",,,,,,"[cancercondition_eyecancer_yes(CancerConditions_EyeCancer)] = '1'",,,,,,
cancer_rxmedsforeyecancer,personal_and_family_health_history,,radio,"¿Actualmente tiene medicamentos recetados y/o recibe tratamiento para el cáncer de ojo?","RxMedsforEyeCancer_Yes, Sí | RxMedsforEyeCancer_No, No",,,,,,"[cancercondition_eyecancer_yes(CancerConditions_EyeCancer)] = '1'",,,,,,
cancercondition_headneckcancer_yes,personal_and_family_health_history,,checkbox,"Incluyendo a usted, ¿quién en su familia ha tenido cáncer de cabeza y cuello (Esto incluye cáncer de boca, seno paranasal, nasal o de garganta. No incluye cáncer de cerebro.)? Elija todas las opciones que correspondan.","CancerConditions_HeadNeckCancer, Yo | MotherCancerCondition_HeadNeckCancer, Madre | FatherCancerCondition_HeadNeckCancer, Padre | SiblingCancerCondition_HeadNeckCancer, Hermano | DaughterCancerCondition_HeadNeckCancer, Hija | SonCancerCondition_HeadNeckCancer, Hijo | GrandparentCancerCondition_HeadNeckCancer, Abuelo",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_HeadNeckCancer)] = '1'",,,,,,
cancer_headneckcancercurrently,personal_and_family_health_history,,radio,"¿Todavía está viendo a algún médico o proveedor de servicios de salud para el cáncer de cabeza y cuello (Esto incluye cáncer de boca, seno paranasal, nasal o de garganta. No incluye cáncer de cerebro.)? ","HeadNeckCancerCurrently_Yes, Sí | HeadNeckCancerCurrently_No, No",,,,,,"[cancercondition_headneckcancer_yes(CancerConditions_HeadNeckCancer)] = '1'",,,,,,
cancer_howoldwereyouheadneckcancer,personal_and_family_health_history,,radio,"¿Aproximadamente cuántos años tenía cuando le dijeron por primera vez que padecía cáncer de cabeza y cuello (Esto incluye cáncer de boca, seno paranasal, nasal o de garganta. No incluye cáncer de cerebro.)?","HowOldWereYouHeadNeckCancer_Child, Niño (0-11) | HowOldWereYouHeadNeckCancer_Adolescent, Adolescente (12-17) | HowOldWereYouHeadNeckCancer_Adult, Adulto (18-64) | HowOldWereYouHeadNeckCancer_OlderAdult, Adulto mayor (65-74) | HowOldWereYouHeadNeckCancer_Elderly, Tercera edad (75+)",,,,,,"[cancercondition_headneckcancer_yes(CancerConditions_HeadNeckCancer)] = '1'",,,,,,
cancer_rxmedsforheadneckcancer,personal_and_family_health_history,,radio,"¿Actualmente tiene medicamentos recetados y/o recibe tratamiento para el cáncer de cabeza y cuello (Esto incluye cáncer de boca, seno paranasal, nasal o de garganta. No incluye cáncer de cerebro.)?","RxMedsforHeadNeckCancer_Yes, Sí | RxMedsforHeadNeckCancer_No, No",,,,,,"[cancercondition_headneckcancer_yes(CancerConditions_HeadNeckCancer)] = '1'",,,,,,
cancercondition_kidneycancer_yes,personal_and_family_health_history,,checkbox,"Incluyendo a usted, ¿quién en su familia ha tenido cáncer de riñón? Elija todas las opciones que correspondan.","CancerConditions_KidneyCancer, Yo | MotherCancerCondition_KidneyCancer, Madre | FatherCancerCondition_KidneyCancer, Padre | SiblingCancerCondition_KidneyCancer, Hermano | DaughterCancerCondition_KidneyCancer, Hija | SonCancerCondition_KidneyCancer, Hijo | GrandparentCancerCondition_KidneyCancer, Abuelo",,,,,,"[diagnosedhealthcondition_cancercondition(CancerCondition_KidneyCancer)] = '1'",,,,,,
cancer_kidneycancercurrently,personal_and_family_health_history,,radio,"¿Todavía está viendo a algún médico o proveedor de servicios de salud para el cáncer de riñón? ","KidneyCancerCurrently_Yes, Sí | KidneyCancerCurrently_No, No",,,,,,"[cancercondition_kidneycancer_yes(CancerConditions_KidneyCancer)] = '1'",,,,,,
cancer_howoldwereyoukidneycancer,personal_and_family_health_history,,radio,"¿Aproximadamente cuántos años tenía cuando le dijeron por primera vez que padecía cáncer de riñon?","HowOldWereYouKidneyCancer_Child, Niño (0-11) | HowOldWereYouKidneyCancer_Adolescent, Adolescente (12-17) | HowOldWereYouKidneyCancer_Adult, Adulto (18-64) | HowOldWereYouKidneyCancer_OlderAdult, Adulto mayor (65-74) | HowOldWereYouKidneyCancer_Elderly, Abuelo (75+)",,,,,,"[cancercondition_kidneycancer_yes(CancerConditions_KidneyCancer)] = '1'",,,,,,
cancer_rxmedsforkidneycancer,personal_and_family_health_history,,radio,"¿Actualmente tiene medicamentos recetados y/o recibe tratamiento por el cáncer de riñón?","RxMedsforKidneyCancer_Yes, Sí | RxMedsforKidneyCancer_No, No",,,,,,"[cancercondition_kidneycancer_yes(CancerConditions_KidneyCancer)] = '1'",,,,,,
