field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
cidi5_11,emotional_health_history_and_wellbeing,,radio,"¿Tuvo dificultad para concentrarse o su mente se quedó en blanco?  ","ehhwb_70, Siempre o casi siempre | ehhwb_71, La mayor parte del tiempo | ehhwb_72, Algunas veces | ehhwb_73, Pocas veces | ehhwb_74, Nunca","La mente se quedó en blanco: Cuando olvida lo que estaba pensando o no puede pensar con claridad.",,,,,"([cidi5_6] = 'ehhwb_70' or [cidi5_6] = 'ehhwb_71' or [cidi5_6] = 'ehhwb_72') and ([cidi5_7] = 'ehhwb_70' or [cidi5_7] = 'ehhwb_71' or [cidi5_7] = 'ehhwb_72')",,,,,,
cidi5_12,emotional_health_history_and_wellbeing,,radio,"¿Se sintió irritado, molesto o de mal humor?","ehhwb_70, Siempre o casi siempre | ehhwb_71, La mayor parte del tiempo | ehhwb_72, Algunas veces | ehhwb_73, Pocas veces | ehhwb_74, Nunca",,,,,,"([cidi5_6] = 'ehhwb_70' or [cidi5_6] = 'ehhwb_71' or [cidi5_6] = 'ehhwb_72') and ([cidi5_7] = 'ehhwb_70' or [cidi5_7] = 'ehhwb_71' or [cidi5_7] = 'ehhwb_72')",,,,,,
cidi5_13,emotional_health_history_and_wellbeing,,radio,"¿Sintió dolores o tensión muscular?","ehhwb_70, Siempre o casi siempre | ehhwb_71, La mayor parte del tiempo | ehhwb_72, Algunas veces | ehhwb_73, Pocas veces | ehhwb_74, Nunca",,,,,,"([cidi5_6] = 'ehhwb_70' or [cidi5_6] = 'ehhwb_71' or [cidi5_6] = 'ehhwb_72') and ([cidi5_7] = 'ehhwb_70' or [cidi5_7] = 'ehhwb_71' or [cidi5_7] = 'ehhwb_72')",,,,,,
cidi5_14,emotional_health_history_and_wellbeing,,radio,"¿Tuvo dificultades para conciliar el sueño o para mantenerlo, o tuvo un sueño agitado e insatisfactorio?","ehhwb_70, Siempre o casi siempre | ehhwb_71, La mayor parte del tiempo | ehhwb_72, Algunas veces | ehhwb_73, Pocas veces | ehhwb_74, Nunca",,,,,,"([cidi5_6] = 'ehhwb_70' or [cidi5_6] = 'ehhwb_71' or [cidi5_6] = 'ehhwb_72') and ([cidi5_7] = 'ehhwb_70' or [cidi5_7] = 'ehhwb_71' or [cidi5_7] = 'ehhwb_72')",,,,,,
cidi5_15,emotional_health_history_and_wellbeing,,text,"¿Cuántos años tenía cuando comenzó a tener problemas de ansiedad o preocupación? Si no lo sabe, puede dar una respuesta aproximada.",,,integer,2,99,,"[worryanxiety] = 'ehhwb_6'",,,,,,
mood_sadness,emotional_health_history_and_wellbeing,,descriptive,"Estado de ánimo y tristeza

Todo el mundo se siente triste de vez en cuando. Cuando una persona está triste durante mucho tiempo, puede ser señal de que necesita tratamiento. Las siguientes preguntas tienen que ver con sentimientos de depresión. Las preguntas que responda hoy podrían conducir al tratamiento de mañana.

Durante las últimas 2 semanas, ¿qué tan seguido ha tenido molestias debido a los siguientes problemas?",,,,,,,,,,,,,
phq9_1,emotional_health_history_and_wellbeing,,radio,"Poco interés o placer al hacer cosas.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días",,,,,,,,,,,,
phq9_2,emotional_health_history_and_wellbeing,,radio,"Se ha sentido desanimado(a), deprimido(a) o sin esperanzas.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días","Desanimado: Sentirse triste.",,,,,,,,,,,
phq9_3,emotional_health_history_and_wellbeing,,radio,"Ha tenido dificultad para quedarse o permanecer dormido(a), o ha dormido demasiado.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días",,,,,,,,,,,,
phq9_4,emotional_health_history_and_wellbeing,,radio,"Se ha sentido cansado(a) o con poca energía.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días",,,,,,,,,,,,
phq9_5,emotional_health_history_and_wellbeing,,radio,"Sin apetito o ha comido en exceso.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días","Sin apetito: Poco o ningún interés en comer; no tener hambre.  Ha comido en exceso: Comer una gran cantidad de alimentos en poco tiempo.",,,,,,,,,,,
phq9_6,emotional_health_history_and_wellbeing,,radio,"Se ha sentido mal con usted mismo(a) o ha sentido que ha fallado o que ha quedado mal con usted mismo(a) o con su familia.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días",,,,,,,,,,,,
phq9_7,emotional_health_history_and_wellbeing,,radio,"Ha tenido dificultad para concentrarse en ciertas actividades, tales como leer el periódico o ver la televisión.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días","Dificultad para concentrarse: No poder prestarle toda su atención a algo.",,,,,,,,,,,
phq9_8,emotional_health_history_and_wellbeing,,radio,"¿Se ha movido o hablado tan lento que otras personas podrían haberlo notado? O lo contrario: ha estado tan inquieto(a) o agitado(a) que se movía mucho más de lo normal.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días","Inquieto o agitado: Sentirse intranquilo o nervioso; incapaz de estarse quieto.",,,,,,,,,,,
phq9_9,emotional_health_history_and_wellbeing,,radio,"Pensamientos de que estaría mejor muerto(a) o de lastimarse de alguna manera.","ehhwb_8, Ningún día | ehhwb_9, Varios días | ehhwb_10, Más de la mitad de los días | ehhwb_11, Casi todos los días",,,,,,,,,,,,
depression_popup1,emotional_health_history_and_wellbeing,,descriptive,"Si se siente de esta manera, considere pedir ayuda. Hay asesores capacitados disponibles las 24 horas al día, 7 días a la semana.

Marque 9-8-8 para comunicarse con la Línea de Prevención del Suicidio y Crisis (presione 1 si es un veterano), o envíe AYUDA al 741741 o comuníquese con el número 442-AYUDAME por WhatsApp para hablar con un asesor en caso de crisis.
",,,,,,,"[phq9_9] = 'ehhwb_9' or [phq9_9] = 'ehhwb_10' or [phq9_9] = 'ehhwb_11'",,,,,,
lifetime_symptoms,emotional_health_history_and_wellbeing,,descriptive,"Ahora queremos saber más sobre síntomas durante su vida.",,,,,,,,,,,,,
mhqukb_5,emotional_health_history_and_wellbeing,,radio,"¿Ha habido algún momento en su vida en el que se sintió triste, infeliz o deprimido(a) durante dos semanas seguidas o más tiempo?","ehhwb_6, Sí | ehhwb_7, No | pmi_prefernottoanswer, Prefiero no responder","Se sintió triste: Sentirse infeliz o desanimado.",,,,,,,,,,,
mhqukb_6,emotional_health_history_and_wellbeing,,radio,"¿Ha habido algún momento en su vida que haya durado dos semanas o más en el que perdió interés por cosas, tales como sus pasatiempos, trabajo o actividades que normalmente le causan placer?","ehhwb_6, Sí | ehhwb_7, No | pmi_prefernottoanswer, Prefiero no responder",,,,,,,,,,,,
twoweekperiod_depression,emotional_health_history_and_wellbeing,,descriptive,"Piense en el periodo de su vida de dos semanas en el que su depresión o pérdida de interés ha sido peor:",,,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_7,emotional_health_history_and_wellbeing,,radio,"¿Este período comenzó en los dos meses posteriores a la muerte de alguien cercano a usted o después de un evento estresante o traumático en su vida?","ehhwb_6, Sí | ehhwb_7, No | pmi_prefernottoanswer, Prefiero no responder","Evento estresante o traumático: una situación difícil de superar.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_8,emotional_health_history_and_wellbeing,,radio,"¿Por cuánto tiempo del día se sintió de esta manera?","ehhwb_12, Todo el día | ehhwb_13, La mayor parte del día | ehhwb_14, Casi la mitad del día | ehhwb_15, Menos de la mitad del día | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_9,emotional_health_history_and_wellbeing,,radio,"¿Con qué frecuencia se sintió así?","ehhwb_16, Todos los días | ehhwb_17, Casi todos los días | ehhwb_18, Menos frecuentemente | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_10,emotional_health_history_and_wellbeing,,radio,"¿Su estado de ánimo mejoró en respuesta a acontecimientos positivos?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder","Su estado de ánimo mejoró: Sentirse bien. Acontecimientos positivos: una experiencia en la vida que es agradable; algo bueno o divertido. ",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_11,emotional_health_history_and_wellbeing,,radio,"¿Empeoró su estado de ánimo?","ehhwb_19, Por la manaña | ehhwb_20, Por la tarde o por la noche | ehhwb_21, Mi estado de ánimo no cambió | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_12,emotional_health_history_and_wellbeing,,radio,"¿Se sintió con menos energía o más cansado(a) de lo normal?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_13,emotional_health_history_and_wellbeing,,radio,"¿Tuvo sensación de pesadez en los brazos o las piernas?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder","Sensación de pesadez (en brazos y piernas): tener dificultad para mover los brazos o las piernas.  ",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_14,emotional_health_history_and_wellbeing,,radio,"¿Experimentó cambios en su apetito?","ehhwb_22, Sin cambios en el apetito | ehhwb_23, Aumento del apetito | ehhwb_24, Disminución del apetito | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder","Apetito: Deseo de comer.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_15,emotional_health_history_and_wellbeing,,radio,"¿Subió o bajó peso sin intentarlo, o se mantuvo en el mismo peso?","ehhwb_25, Subí de peso | ehhwb_26, Bajé de peso | ehhwb_27, Subí y bajé algo de peso durante el episodio (periodo de dos semanas cuando su depresión o perdida de interés fue peor) | ehhwb_28, Me mantuve en el peso o estuve a dieta | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_16,emotional_health_history_and_wellbeing,,radio,"¿Le costó trabajo quedarse dormido(a), mantenerse dormido(a) o dormía demasiado?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_17,emotional_health_history_and_wellbeing,,radio,"¿Se le dificultó concentrarse más de lo normal?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder","Concentrarse más de lo normal: No poder prestar toda su atención a algo.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_18,emotional_health_history_and_wellbeing,,radio,"A veces las personas se sienten mal acerca de sí mismas, inútiles, sin valor. ¿Usted se sintió de esa manera?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder","Mal acerca de sí mismas: La sensación de autoestima baja.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_19,emotional_health_history_and_wellbeing,,radio,"¿Sintió culpa excesiva o fuera de proporción en relación con la situación?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder","Culpa: Sensación de haber hecho algo malo.  Culpa fuera de proporción en relación con la situación: Una sensación muy fuerte de haber hecho algo malo, aunque haya sido una pequeña ofensa o un error involuntario.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_20,emotional_health_history_and_wellbeing,,radio,"¿Pensó mucho en la muerte, ya sea en su propia muerte, en la de alguien más o en la muerte en general? ","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
depression_popup2,emotional_health_history_and_wellbeing,,descriptive,"Si se siente de esta manera, considere pedir ayuda. Hay asesores capacitados disponibles las 24 horas al día, 7 días a la semana.

Marque 9-8-8 para comunicarse con la Línea de Prevención del Suicidio y Crisis (presione 1 si es un veterano), o envíe AYUDA al 741741 o comuníquese con el número 442-AYUDAME por WhatsApp para hablar con un asesor en caso de crisis.
",,,,,,,"[mhqukb_20] = 'ehhwb_6'",,,,,,
mhqukb_21,emotional_health_history_and_wellbeing,,radio,"Aproximadamente, ¿cuánto tiempo se ha sentido así? En total, considere el tiempo antes, durante y después de las peores dos semanas.","ehhwb_29, Menos de un mes | ehhwb_30, Entre uno y tres meses | ehhwb_31, Más de tres meses, pero menos de seis meses | ehhwb_32, Más de seis meses, pero menos de 12 meses | ehhwb_33, Uno a dos años | ehhwb_34, Más de dos años | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_22,emotional_health_history_and_wellbeing,,radio,"Piense en las actividades que usted realizaba en el momento del episodio, tales como los estudios, trabajo, cuidado de los niños, tareas domésticas y/o actividades de entretenimiento. ¿En qué medida estos problemas afectaron su vida o sus actividades?","ehhwb_35, Mucho | ehhwb_36, Algo | ehhwb_37, Poco | ehhwb_38, Nada | pmi_prefernottoanswer, Prefiero no responder","Actividades que realizaba durante este episodio: Lo que estaba haciendo durante el tiempo que se sintió así. Esto incluye cosas como ir a la escuela, empleo, cuidar niños, hacer tareas en casa o realizar cualquier actividad para divertirse.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_23,emotional_health_history_and_wellbeing,,radio,"Algunas personas que han tenido sentimientos de depresión o pérdida de interés descubren que tienen dificultades para afrontar el rechazo o las respuestas negativas de otras personas, incluso fuera de estos periodos. ¿Esto lo describe a usted?","ehhwb_39, Sí, esto me ha causado problemas en el trabajo o en las relaciones sociales | ehhwb_40, Sí, pero no me ha causado problemas en las relaciones sociales | ehhwb_41, No me describe","Tener dificultades para sobrellevar las situaciones: Tener problemas para manejar o lidiar con experiencias o situaciones.  Respuestas negativas: Momentos en los que esperamos que una persona actúe de una manera, pero en su lugar hace algo diferente de lo que queríamos. Por ejemplo, cuando le pide un favor a alguien y la persona dice que no, o cuando cuenta con que alguien haga algo por usted y no lo hace.  Incluso fuera de estos periodos: Incluso durante un periodo en el que no se sentía deprimido.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
depression,emotional_health_history_and_wellbeing,,descriptive,"Responda las siguientes preguntas sobre los periodos de su vida en los que ha sentido depresión o pérdida de interés.",,,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_24,emotional_health_history_and_wellbeing,,radio,"¿Cuántos episodios ha tenido en su vida que han durado dos semanas o más en los que se ha sentido así? ","ehhwb_42, Uno | ehhwb_43, Varios | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_25,emotional_health_history_and_wellbeing,,radio,"Escriba el número de veces que ha tenido un periodo que ha durado dos semanas o más en los que sintió depresión o pérdida de interés. Si no lo sabe, puede dar una respuesta aproximada.","ehhwb_44, Escriba el número | ehhwb_45, Demasiados para contar/Un episodio seguido de otro",,,,,,"[mhqukb_24] = 'ehhwb_43'",,,,,,
mhqukb_25_number,emotional_health_history_and_wellbeing,,text,"Escriba el número de veces ",,,integer,2,999,,"[mhqukb_25] = 'ehhwb_44'",,,,,,
mhqukb_26,emotional_health_history_and_wellbeing,,radio," Aproximadamente, ¿qué edad tenía la PRIMERA vez que tuvo un episodio de dos semanas como este? (Independientemente de que haya recibido ayuda o no). Si no lo sabe, puede dar una respuesta aproximada.
","ehhwb_46, Escriba la edad | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_26_age,emotional_health_history_and_wellbeing,,text,"Escriba la edad cuando se sintió así por primera vez.",,,integer,2,99,,"[mhqukb_26] = 'ehhwb_46'",,,,,,
mhqukb_27,emotional_health_history_and_wellbeing,,radio,"¿Tuvo un episodio como este a los pocos meses de dar a luz? ¿Le dijeron que tenía depresión posparto?","ehhwb_6, Sí | ehhwb_7, No | pmi_doesnotapplytome, No aplica | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,"Only display if ""Female"" was selected for biological sex item in Basics survey"
mhqukb_28,emotional_health_history_and_wellbeing,,radio,"¿Cuántos años tenía la ÚLTIMA vez que tuvo un episodio de dos semanas como este? (Sin tomar en cuenta si recibió ayuda o no) Si no lo sabe, puede dar una respuesta aproximada.
","ehhwb_46, Escriba la edad | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_28_age,emotional_health_history_and_wellbeing,,text,"Escriba la edad cuando se sintió así la última vez",,,integer,2,99,,"[mhqukb_28] = 'ehhwb_46'",,,,,,
depression_help,emotional_health_history_and_wellbeing,,descriptive,"Responda las siguientes preguntas sobre los periodos de su vida en los que ha sentido depresión o pérdida de interés.",,,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_29,emotional_health_history_and_wellbeing,,radio,"¿Alguna vez ha hablado sobre estos problemas con un profesional (médico, psicólogo, trabajador social, consejero, enfermera, religioso u otro profesional de ayuda)?","ehhwb_6, Sí | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,
mhqukb_30,emotional_health_history_and_wellbeing,,checkbox,"¿Ha intentado alguna de las siguientes opciones para tratar estos problemas? (Seleccione todas las opciones que correspondan)","ehhwb_47, Medicamentos recetados (durante al menos dos semanas) | ehhwb_48, Medicamentos no recetados (más de una vez) | ehhwb_49, Drogas o alcohol (más de una vez) | pmi_none, Ninguna de las anteriores | pmi_prefernottoanswer, Prefiero no responder","Medicamentos no recetados: Medicamentos que ha tomado por otros motivos o en dosis distintas a las que le han sido recetadas.",,,,,"[mhqukb_5] = 'ehhwb_6' or [mhqukb_6] = 'ehhwb_6'",,,,,,"@NONEOFTHEABOVE = 'pmi_none,pmi_prefernottoanswer'"
mhqukb_31,emotional_health_history_and_wellbeing,,checkbox,"¿Ha tomado alguno de los siguientes medicamentos? (Seleccione todas las opciones que correspondan):
","ehhwb_50, Citalopram (a veces llamado Cipramil o Celexa) | ehhwb_51, Fluoxetina (Prozac, Oxactin o Serafem) | ehhwb_52, Sertralina (Lustral o Zoloft) | ehhwb_53, Paroxetina (Seroxat o Paxil) | ehhwb_54, Amitriptilina (Elavil) | ehhwb_55, Dosulepina (Prothiaden) | ehhwb_56, Otros antidepresivos | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_30(ehhwb_47)] = '1' or [mhqukb_30(ehhwb_48)] = '1'",,,,,,"@NONEOFTHEABOVE = 'pmi_none,pmi_prefernottoanswer'"
mhqukb_31_citalopram,emotional_health_history_and_wellbeing,,radio,"¿Le ayudó el citalopram?","ehhwb_57, Sí, al menos un poco | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_31(ehhwb_50)] = '1'",,,,,,
mhqukb_31_fluoxetine,emotional_health_history_and_wellbeing,,radio,"¿Le ayudó la fluoxetina?","ehhwb_57, Sí, al menos un poco | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_31(ehhwb_51)] = '1'",,,,,,
mhqukb_31_sertraline,emotional_health_history_and_wellbeing,,radio,"¿Le ayudó la sertralina?","ehhwb_57, Sí, al menos un poco | ehhwb_7, No | pmi_dontknow, No sé | pmi_prefernottoanswer, Prefiero no responder",,,,,,"[mhqukb_31(ehhwb_52)] = '1'",,,,,,
