field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
cidi5_26,behavioral_health_and_personality,,radio,"¿Alguna vez le ha sido imposible dejar de arrancarse el pelo, las pestañas o las cejas?","bhp_6, Sí | bhp_7, No",,,,,,,,,,,,
social_anxiety,behavioral_health_and_personality,,descriptive,"Sentir miedo en ciertas situaciones

Para algunas personas, estar en situaciones sociales puede hacerles sentir mucho miedo y ansiedad. Las siguientes preguntas son sobre sentir miedo y ansiedad en diferentes situaciones sociales. Sus respuestas pueden ayudar a los investigadores científicos a identificar mejor y ayudar a las personas con trastorno de ansiedad social o agorafobia. La agorafobia es el miedo intenso a estar en lugares abierto o situaciones de las que quizás sea difícil escapar o donde no haya ayuda disponible.",,,,,,,,,,,,,
cidi5_27,behavioral_health_and_personality,,radio,"¿Alguna vez en su vida se ha sentido tan tímido o temeroso de situaciones sociales (como asistir a fiestas, hablar con desconocidos, comer en público) que las evitó cada vez que le era posible?","bhp_6, Sí | bhp_7, No",,,,,,,,,,,,
pmi_3,behavioral_health_and_personality,,radio,"¿Se preocupa más que la mayoría de las personas por sentirse avergonzado, parecer tonto o ser juzgado por otras personas?","bhp_6, Sí | bhp_7, No",,,,,,,,,,,,
cidi5_28,behavioral_health_and_personality,,text,"Aproximadamente, ¿cuántos años tenía la primera vez que esto ocurrió? Si no lo sabe, puede dar una respuesta aproximada.",,,integer,2,99,,"[cidi5_27] = 'bhp_6' or [pmi_3] = 'bhp_6'",,,,,,
cidi5_29,behavioral_health_and_personality,,radio,"¿Alguna vez duró esto más de 6 meses?","bhp_6, Sí | bhp_7, No",,,,,,"[cidi5_27] = 'bhp_6' or [pmi_3] = 'bhp_6'",,,,,,
cidi5_30,behavioral_health_and_personality,,radio,"Algunas personas tienen mucho miedo o ansiedad sobre cosas como salir a solas de casa, estar rodeadas de mucha gente, estar en filas, cruzar puentes, o viajar en autobús, tren o automóvil. ¿Alguna vez en su vida le asustó tanto alguna de estas situaciones al grado que no ha podido llevar una vida normal?","bhp_6, Sí | bhp_7, No",,,,,,,,,,,,
cidi5_31,behavioral_health_and_personality,,text,"Aproximadamente, ¿cuántos años tenía la primera vez que sintió mucho miedo o ansiedad en situaciones de este tipo? Si no lo sabe, puede dar una respuesta aproximada.",,,integer,2,99,,"[cidi5_30] = 'bhp_6'",,,,,,
cidi5_32,behavioral_health_and_personality,,radio,"Estas sensaciones de miedo o ansiedad en situaciones como estas, ¿duraron alguna vez más de seis meses?","bhp_6, Sí | bhp_7, No",,,,,,"[cidi5_30] = 'bhp_6'",,,,,,
personality,behavioral_health_and_personality,,descriptive,"Rasgos de personalidad

En esta sección, se le preguntará sobre enunciados que podrían o no aplicar a su personalidad. Elija la respuesta que mejor lo describa.",,,,,,,,,,,,,
bfi2xs_1,behavioral_health_and_personality,,radio,"Soy alguien que tiende a estar callado(a).","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_2,behavioral_health_and_personality,,radio,"Soy alguien que es compasivo(a), o de buen corazón.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_3,behavioral_health_and_personality,,radio,"Soy alguien que tiende a ser desorganizado(a).","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_4,behavioral_health_and_personality,,radio,"Soy alguien que se preocupa mucho.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_5,behavioral_health_and_personality,,radio,"Soy alguien que le fascina el arte, la música o la literatura.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_6,behavioral_health_and_personality,,radio,"Soy alguien que es dominante, actúa como líder.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_7,behavioral_health_and_personality,,radio,"Soy alguien que a veces es maleducado con los demás.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_8,behavioral_health_and_personality,,radio,"Soy alguien a quien le cuesta empezar las tareas.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_9,behavioral_health_and_personality,,radio,"Soy alguien que tiende a sentirse deprimido(a), triste.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_10,behavioral_health_and_personality,,radio,"Soy alguien que tiene poco interés en ideas abstractas (p. ej. ideas que pueden ser indeterminadas o complejas).","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_11,behavioral_health_and_personality,,radio,"Soy alguien que está lleno(a) de energía.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_12,behavioral_health_and_personality,,radio,"Soy alguien que asume lo mejor de las personas.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_13,behavioral_health_and_personality,,radio,"Soy alguien que es confiable y con quien siempre se puede contar.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_14,behavioral_health_and_personality,,radio,"Soy alguien que es emocionalmente estable, que no se molesta con facilidad.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
bfi2xs_15,behavioral_health_and_personality,,radio,"Soy alguien que es original (creativo), que se le ocurren ideas nuevas.","bhp_1, Muy en desacuerdo | bhp_2, Un poco en desacuerdo | bhp_3, Neutral; sin opinión | bhp_4, Un poco de acuerdo | bhp_5, Muy de acuerdo",,,,,,,,,,,,
outro,behavioral_health_and_personality,,descriptive,"Gracias por responder a estas preguntas. Su información ayudará a los investigadores científicos a comprender mejor la salud mental y el bienestar. Su privacidad es muy importante para nosotros. Su nombre e identidad se separarán de sus respuestas antes de compartirlas con los investigadores científicos autorizados. Puede ver su informe de personalidad en la sección ""Mi información"", en su cuenta de All of Us.

Para más información sobre temas de salud mental e investigación científica, visite Medline Plus Salud Mental: https://medlineplus.gov/spanish/mentalhealth.html o el Instituto Nacional de Salud Mental (NIMH, por sus siglas en inglés): https://www.nimh.nih.gov/health/publications/espanol/spanish-listing.shtml

Si usted o un ser querido necesita ayuda, comuníquese con los expertos de NIMH que hablan español, llamando al 1-866-615-6464, o envíe un correo electrónico a nimhinfo@nih.gov.

Llame, envíe un mensaje de texto o chatee al 988 de forma gratuita y disponible 24 horas al día, 7 días a la semana, 365 días al año, para poner en contacto a quienes sufren una crisis de salud mental, consumo de sustancias o suicidio con asesores de crisis formados.",,,,,,,,,,,,,
